School,Year,Conf,Overall_W,Overall_L,Overall_T,Overall_Pct,Conf_W,Conf_L,Conf_T,Conf_Pct,SRS,SOS,AP_Pre,AP_High,AP_Post,Coach(es),Bowl,Notes,url_coach
San Diego State,1970,PCAA,9,2,0.0,0.818,5.0,1.0,0.0,0.833,5.37,-10.17,,14.0,,Don Coryell (9-2),,,https://www.sports-reference.com
San Diego State,1969,PCAA,11,0,0.0,1.0,6.0,0.0,0.0,1.0,12.26,-7.47,,,,Don Coryell (11-0),Pasadena Bowl-W,,https://www.sports-reference.com
San Jose State,2021,MWC,5,7,,0.417,3.0,5.0,0.0,0.375,-9.11,-3.19,,,,Brent Brennan (5-7),,,https://www.sports-reference.com
San Jose State,2020,MWC,7,1,0.0,0.875,7.0,0.0,0.0,1.0,7.04,-1.71,,19.0,24.0,Brent Brennan (7-1),Arizona Bowl-L,,https://www.sports-reference.com
San Jose State,2019,MWC,5,7,0.0,0.417,2.0,6.0,0.0,0.25,-6.08,-3.83,,,,Brent Brennan (5-7),,,https://www.sports-reference.com
San Jose State,2018,MWC,1,11,0.0,0.083,1.0,7.0,0.0,0.125,-12.93,-0.68,,,,Brent Brennan (1-11),,,https://www.sports-reference.com
San Jose State,2017,MWC,2,11,0.0,0.154,1.0,7.0,0.0,0.125,-18.4,-2.32,,,,Brent Brennan (2-11),,,https://www.sports-reference.com
San Jose State,2016,MWC,4,8,0.0,0.333,3.0,5.0,0.0,0.375,-10.03,-2.61,,,,Ron Caragher (4-8),,,https://www.sports-reference.com
San Jose State,2015,MWC,6,7,0.0,0.462,4.0,4.0,0.0,0.5,-4.98,-4.37,,,,Ron Caragher (6-7),Cure Bowl-W,,https://www.sports-reference.com
San Jose State,2014,MWC,3,9,0.0,0.25,2.0,6.0,0.0,0.25,-9.49,-1.99,,,,Ron Caragher (3-9),,,https://www.sports-reference.com
San Jose State,2013,MWC,6,6,0.0,0.5,5.0,3.0,0.0,0.625,-3.28,-0.62,,,,Ron Caragher (6-6),,,https://www.sports-reference.com
San Jose State,2012,WAC,11,2,0.0,0.846,5.0,1.0,0.0,0.833,7.9,-3.02,,21.0,21.0,"Mike MacIntyre (10-2), Kent Baer (1-0)",Military Bowl-W,,https://www.sports-reference.com
San Jose State,2011,WAC,5,7,0.0,0.417,3.0,4.0,0.0,0.429,-5.97,-2.64,,,,Mike MacIntyre (5-7),,,https://www.sports-reference.com
San Jose State,2010,WAC,1,12,0.0,0.077,0.0,8.0,0.0,0.0,-12.4,0.98,,,,Mike MacIntyre (1-12),,,https://www.sports-reference.com
San Jose State,2009,WAC,2,10,0.0,0.167,1.0,7.0,0.0,0.125,-14.63,-1.13,,,,Dick Tomey (2-10),,,https://www.sports-reference.com
San Jose State,2008,WAC,6,6,0.0,0.5,4.0,4.0,0.0,0.5,-7.22,-4.97,,,,Dick Tomey (6-6),,,https://www.sports-reference.com
San Jose State,2007,WAC,5,7,0.0,0.417,4.0,4.0,0.0,0.5,-8.64,-3.3,,,,Dick Tomey (5-7),,,https://www.sports-reference.com
San Jose State,2006,WAC,9,4,0.0,0.692,5.0,3.0,0.0,0.625,-0.49,-4.95,,,,Dick Tomey (9-4),New Mexico Bowl-W,,https://www.sports-reference.com
San Jose State,2005,WAC,3,8,0.0,0.273,2.0,6.0,0.0,0.25,-16.61,-8.61,,,,Dick Tomey (3-8),,,https://www.sports-reference.com
San Jose State,2004,WAC,2,9,0.0,0.182,1.0,7.0,0.0,0.125,-14.39,-2.48,,,,Fitz Hill (2-9),,,https://www.sports-reference.com
San Jose State,2003,WAC,3,8,0.0,0.273,2.0,6.0,0.0,0.25,-10.67,-5.12,,,,Fitz Hill (3-8),,,https://www.sports-reference.com
San Jose State,2002,WAC,6,7,0.0,0.462,4.0,4.0,0.0,0.5,-7.13,-3.13,,,,Fitz Hill (6-7),,,https://www.sports-reference.com
San Jose State,2001,WAC,3,9,0.0,0.25,3.0,5.0,0.0,0.375,-10.66,-0.41,,,,Fitz Hill (3-9),,,https://www.sports-reference.com
San Jose State,2000,WAC,7,5,0.0,0.583,5.0,3.0,0.0,0.625,-0.82,-2.74,,,,Dave Baldwin (7-5),,,https://www.sports-reference.com
San Jose State,1999,WAC,3,7,0.0,0.3,1.0,5.0,0.0,0.167,-11.09,-2.49,,,,Dave Baldwin (3-7),,,https://www.sports-reference.com
San Jose State,1998,WAC,4,8,0.0,0.333,3.0,5.0,0.0,0.375,-7.26,-1.93,,,,Dave Baldwin (4-8),,,https://www.sports-reference.com
San Jose State,1997,WAC,4,7,0.0,0.364,4.0,4.0,0.0,0.5,-10.83,-1.65,,,,Dave Baldwin (4-7),,,https://www.sports-reference.com
San Jose State,1996,WAC,3,9,0.0,0.25,3.0,5.0,0.0,0.375,-14.59,-1.26,,,,John Ralston (3-9),,,https://www.sports-reference.com
San Jose State,1995,Big West,3,8,0.0,0.273,3.0,4.0,0.0,0.429,-15.72,-7.27,,,,John Ralston (3-8),,,https://www.sports-reference.com
San Jose State,1994,Big West,3,8,0.0,0.273,3.0,3.0,0.0,0.5,-14.89,-4.62,,,,John Ralston (3-8),,,https://www.sports-reference.com
San Jose State,1993,Big West,2,9,0.0,0.182,2.0,4.0,0.0,0.333,-8.72,-2.91,,,,John Ralston (2-9),,,https://www.sports-reference.com
San Jose State,1992,Big West,7,4,0.0,0.636,4.0,2.0,0.0,0.667,-4.31,-6.12,,,,Ron Turner (7-4),,,https://www.sports-reference.com
San Jose State,1991,Big West,6,4,1.0,0.591,6.0,1.0,0.0,0.857,-0.81,-6.08,,,,Terry Shea (6-4-1),,,https://www.sports-reference.com
San Jose State,1990,Big West,9,2,1.0,0.792,7.0,0.0,0.0,1.0,8.17,-4.41,,,,Terry Shea (9-2-1),California Bowl-W,,https://www.sports-reference.com
San Jose State,1989,Big West,6,5,0.0,0.545,5.0,2.0,0.0,0.714,-3.09,-5.45,,,,Claude Gilbert (6-5),,,https://www.sports-reference.com
San Jose State,1988,Big West,4,8,0.0,0.333,4.0,3.0,0.0,0.571,-9.47,-6.14,,,,Claude Gilbert (4-8),,,https://www.sports-reference.com
San Jose State,1987,PCAA,10,2,0.0,0.833,7.0,0.0,0.0,1.0,5.67,-7.5,,,,Claude Gilbert (10-2),California Bowl-L,,https://www.sports-reference.com
San Jose State,1986,PCAA,10,2,0.0,0.833,7.0,0.0,0.0,1.0,8.6,-3.65,,,,Claude Gilbert (10-2),California Bowl-W,,https://www.sports-reference.com
San Jose State,1985,PCAA,2,8,1.0,0.227,2.0,4.0,1.0,0.357,-16.16,-6.07,,,,Claude Gilbert (2-8-1),,,https://www.sports-reference.com
San Jose State,1984,PCAA,6,5,0.0,0.545,5.0,2.0,0.0,0.714,-0.92,-4.46,,,,Claude Gilbert (6-5),,record adjusted to 7-4-0 by NCAA,https://www.sports-reference.com
San Jose State,1983,PCAA,5,6,0.0,0.455,3.0,3.0,0.0,0.5,-4.5,-4.41,,,,Jack Elway (5-6),,,https://www.sports-reference.com
San Jose State,1982,PCAA,8,3,0.0,0.727,4.0,2.0,0.0,0.667,4.27,-4.92,,,,Jack Elway (8-3),,,https://www.sports-reference.com
San Jose State,1981,PCAA,9,3,0.0,0.75,5.0,0.0,0.0,1.0,5.72,-3.95,,,,Jack Elway (9-3),California Bowl-L,,https://www.sports-reference.com
San Jose State,1980,PCAA,7,4,0.0,0.636,3.0,2.0,0.0,0.6,1.17,-1.83,,,,Jack Elway (7-4),,,https://www.sports-reference.com
San Jose State,1979,PCAA,6,4,1.0,0.591,4.0,0.0,1.0,0.9,-0.73,-2.82,,,,Jack Elway (6-4-1),,,https://www.sports-reference.com
San Jose State,1978,PCAA,7,5,0.0,0.583,4.0,1.0,0.0,0.8,-5.24,-6.65,,,,Lynn Stiles (7-5),,,https://www.sports-reference.com
San Jose State,1977,PCAA,4,7,0.0,0.364,2.0,2.0,0.0,0.5,-2.26,2.2,,,,Lynn Stiles (4-7),,,https://www.sports-reference.com
San Jose State,1976,PCAA,7,4,0.0,0.636,4.0,0.0,0.0,1.0,2.09,-6.91,,,,Lynn Stiles (7-4),,,https://www.sports-reference.com
San Jose State,1975,PCAA,9,2,0.0,0.818,5.0,0.0,0.0,1.0,10.01,-1.63,,20.0,,Darryl Rogers (9-2),,,https://www.sports-reference.com
San Jose State,1974,PCAA,8,3,1.0,0.708,2.0,2.0,0.0,0.5,1.47,-6.36,,,,Darryl Rogers (8-3-1),,,https://www.sports-reference.com
San Jose State,1973,PCAA,5,4,2.0,0.545,2.0,0.0,2.0,0.75,0.92,-1.44,,,,Darryl Rogers (5-4-2),,,https://www.sports-reference.com
San Jose State,1972,PCAA,4,7,0.0,0.364,1.0,3.0,0.0,0.25,-7.25,-0.97,,,,DeWayne King (4-7),,,https://www.sports-reference.com
San Jose State,1971,PCAA,5,6,1.0,0.458,4.0,1.0,0.0,0.8,1.17,4.17,,,,DeWayne King (5-6-1),Pasadena Bowl-L,,https://www.sports-reference.com
San Jose State,1970,PCAA,2,9,0.0,0.182,2.0,3.0,0.0,0.4,-5.95,2.5,,,,"Joe McMullen (1-2), DeWayne King (1-7)",,,https://www.sports-reference.com
San Jose State,1969,PCAA,2,8,0.0,0.2,1.0,1.0,0.0,0.5,-5.99,8.01,,,,Joe McMullen (2-8),,,https://www.sports-reference.com
San Jose State,1968,Ind,3,7,0.0,0.3,,,,,-17.47,-5.07,,,,Harry Anderson (3-7),,,https://www.sports-reference.com
San Jose State,1967,Ind,2,7,0.0,0.222,,,,,-11.49,-0.71,,,,Harry Anderson (2-7),,,https://www.sports-reference.com
San Jose State,1966,Ind,3,7,0.0,0.3,,,,,-8.58,-3.88,,,,Harry Anderson (3-7),,,https://www.sports-reference.com
San Jose State,1965,Ind,5,5,0.0,0.5,,,,,-8.14,-7.24,,,,Harry Anderson (5-5),,,https://www.sports-reference.com
San Jose State,1964,Ind,4,6,0.0,0.4,,,,,-8.58,-8.08,,,,Robert Titchenal (4-6),,,https://www.sports-reference.com
San Jose State,1963,Ind,5,5,0.0,0.5,,,,,-3.37,-1.97,,,,Robert Titchenal (5-5),,,https://www.sports-reference.com
San Jose State,1962,Ind,2,8,1.0,0.227,,,,,-11.13,-2.49,,,,Robert Titchenal (2-8-1),,,https://www.sports-reference.com
San Jose State,1961,Ind,6,4,0.0,0.6,,,,,-7.24,-8.64,,,,Robert Titchenal (6-4),,,https://www.sports-reference.com
San Jose State,1960,Ind,5,4,0.0,0.556,,,,,-8.71,-8.26,,,,Robert Titchenal (5-4),,,https://www.sports-reference.com
San Jose State,1959,Ind,4,6,0.0,0.4,,,,,-6.69,-0.99,,,,Robert Titchenal (4-6),,,https://www.sports-reference.com
San Jose State,1958,Ind,4,5,0.0,0.444,,,,,-2.34,-6.01,,,,Robert Titchenal (4-5),,,https://www.sports-reference.com
San Jose State,1957,Ind,3,7,0.0,0.3,,,,,-11.31,-4.81,,,,Robert Titchenal (3-7),,,https://www.sports-reference.com
San Jose State,1956,Ind,2,7,1.0,0.25,,,,,-17.68,-7.48,,,,Robert Bronzan (2-7-1),,,https://www.sports-reference.com
San Jose State,1955,Ind,5,3,1.0,0.611,,,,,-0.9,-4.79,,,,Robert Bronzan (5-3-1),,,https://www.sports-reference.com
San Jose State,1954,Ind,7,3,0.0,0.7,,,,,-0.21,-5.31,,,,Robert Bronzan (7-3),,,https://www.sports-reference.com
San Jose State,1953,Ind,4,4,1.0,0.5,,,,,-7.73,-4.73,,,,Robert Bronzan (4-4-1),,,https://www.sports-reference.com
San Jose State,1952,Ind,6,3,0.0,0.667,,,,,2.23,-4.55,,,,Robert Bronzan (6-3),,,https://www.sports-reference.com
San Jose State,1951,Ind,2,7,1.0,0.25,,,,,-9.3,-0.2,,,,Robert Bronzan (2-7-1),,,https://www.sports-reference.com
San Jose State,1950,Ind,6,3,1.0,0.65,,,,,5.06,-1.64,,,,Robert Bronzan (6-3-1),,,https://www.sports-reference.com
South Alabama,2021,Sun Belt,5,7,,0.417,2.0,6.0,0.0,0.25,-6.56,-6.06,,,,Kane Wommack (5-7),,,https://www.sports-reference.com
South Alabama,2020,Sun Belt,4,7,0.0,0.364,3.0,5.0,0.0,0.375,-9.83,-3.64,,,,Steve Campbell (4-7),,,https://www.sports-reference.com
South Alabama,2019,Sun Belt,2,10,0.0,0.167,1.0,7.0,0.0,0.125,-12.28,-1.44,,,,Steve Campbell (2-10),,,https://www.sports-reference.com
South Alabama,2018,Sun Belt,3,9,0.0,0.25,2.0,6.0,0.0,0.25,-13.56,-2.39,,,,Steve Campbell (3-9),,,https://www.sports-reference.com
South Alabama,2017,Sun Belt,4,8,0.0,0.333,3.0,5.0,0.0,0.375,-11.71,-6.46,,,,Joey Jones (4-8),,,https://www.sports-reference.com
South Alabama,2016,Sun Belt,6,7,0.0,0.462,2.0,6.0,0.0,0.25,-5.8,-5.26,,,,Joey Jones (6-7),Arizona Bowl-L,,https://www.sports-reference.com
South Alabama,2015,Sun Belt,5,7,0.0,0.417,3.0,5.0,0.0,0.375,-11.31,-3.72,,,,Joey Jones (5-7),,,https://www.sports-reference.com
South Alabama,2014,Sun Belt,6,7,0.0,0.462,5.0,3.0,0.0,0.625,-7.63,-5.16,,,,Joey Jones (6-7),Camellia Bowl-L,,https://www.sports-reference.com
South Alabama,2013,Sun Belt,6,6,0.0,0.5,4.0,3.0,0.0,0.571,-2.44,-5.52,,,,Joey Jones (6-6),,,https://www.sports-reference.com
South Alabama,2012,Sun Belt,2,11,0.0,0.154,1.0,7.0,0.0,0.125,-15.26,-4.26,,,,Joey Jones (2-11),,,https://www.sports-reference.com
South Carolina,2021,SEC,7,6,,0.538,3.0,5.0,0.0,0.375,2.08,3.31,,,,Shane Beamer (7-6),Duke's Mayo Bowl-W,,https://www.sports-reference.com
South Carolina,2020,SEC,2,8,0.0,0.2,2.0,8.0,0.0,0.2,-3.38,7.42,,,,"Will Muschamp (2-5), Mike Bobo (0-3)",,,https://www.sports-reference.com
South Carolina,2019,SEC,4,8,0.0,0.333,3.0,5.0,0.0,0.375,1.34,7.34,,,,Will Muschamp (4-8),,,https://www.sports-reference.com
South Carolina,2018,SEC,7,6,0.0,0.538,4.0,4.0,0.0,0.5,7.34,5.88,,24.0,,Will Muschamp (7-6),Belk Bowl-L,,https://www.sports-reference.com
South Carolina,2017,SEC,9,4,0.0,0.692,5.0,3.0,0.0,0.625,7.77,3.85,,,,Will Muschamp (9-4),Outback Bowl-W,,https://www.sports-reference.com
South Carolina,2016,SEC,6,7,0.0,0.462,3.0,5.0,0.0,0.375,-0.91,2.01,,,,Will Muschamp (6-7),Birmingham Bowl-L,,https://www.sports-reference.com
South Carolina,2015,SEC,3,9,0.0,0.25,1.0,7.0,0.0,0.125,-2.18,3.74,,,,"Steve Spurrier (2-4), Shawn Elliott (1-5)",,,https://www.sports-reference.com
South Carolina,2014,SEC,7,6,0.0,0.538,3.0,5.0,0.0,0.375,6.7,4.93,9.0,9.0,,Steve Spurrier (7-6),Independence Bowl-W,,https://www.sports-reference.com
South Carolina,2013,SEC,11,2,0.0,0.846,6.0,2.0,0.0,0.75,16.06,6.29,6.0,4.0,4.0,Steve Spurrier (11-2),Capital One Bowl-W,,https://www.sports-reference.com
South Carolina,2012,SEC,11,2,0.0,0.846,6.0,2.0,0.0,0.75,15.97,4.51,9.0,3.0,8.0,Steve Spurrier (11-2),Outback Bowl-W,,https://www.sports-reference.com
South Carolina,2011,SEC,11,2,0.0,0.846,6.0,2.0,0.0,0.75,13.56,3.1,12.0,9.0,9.0,Steve Spurrier (11-2),Capital One Bowl-W,,https://www.sports-reference.com
South Carolina,2010,SEC,9,5,0.0,0.643,5.0,3.0,0.0,0.625,12.97,6.18,,10.0,22.0,Steve Spurrier (9-5),Chick-fil-A Bowl-L,,https://www.sports-reference.com
South Carolina,2009,SEC,7,6,0.0,0.538,3.0,5.0,0.0,0.375,7.1,6.17,,21.0,,Steve Spurrier (7-6),PapaJohns.com Bowl-L,,https://www.sports-reference.com
South Carolina,2008,SEC,7,6,0.0,0.538,4.0,4.0,0.0,0.5,5.21,4.28,,24.0,,Steve Spurrier (7-6),Outback Bowl-L,,https://www.sports-reference.com
South Carolina,2007,SEC,6,6,0.0,0.5,3.0,5.0,0.0,0.375,7.15,5.9,,6.0,,Steve Spurrier (6-6),,,https://www.sports-reference.com
South Carolina,2006,SEC,8,5,0.0,0.615,3.0,5.0,0.0,0.375,9.67,4.75,,,,Steve Spurrier (8-5),Liberty Bowl-W,,https://www.sports-reference.com
South Carolina,2005,SEC,7,5,0.0,0.583,5.0,3.0,0.0,0.625,5.24,3.74,,19.0,,Steve Spurrier (7-5),Independence Bowl-L,,https://www.sports-reference.com
South Carolina,2004,SEC,6,5,0.0,0.545,4.0,4.0,0.0,0.5,3.85,2.48,,25.0,,Lou Holtz (6-5),,,https://www.sports-reference.com
South Carolina,2003,SEC,5,7,0.0,0.417,2.0,6.0,0.0,0.25,3.27,6.77,,25.0,,Lou Holtz (5-7),,,https://www.sports-reference.com
South Carolina,2002,SEC,5,7,0.0,0.417,3.0,5.0,0.0,0.375,0.9,3.73,22.0,22.0,,Lou Holtz (5-7),,,https://www.sports-reference.com
South Carolina,2001,SEC,9,3,0.0,0.75,5.0,3.0,0.0,0.625,12.36,5.03,21.0,9.0,13.0,Lou Holtz (9-3),Outback Bowl-W,,https://www.sports-reference.com
South Carolina,2000,SEC,8,4,0.0,0.667,5.0,3.0,0.0,0.625,9.69,2.86,,17.0,19.0,Lou Holtz (8-4),Outback Bowl-W,,https://www.sports-reference.com
South Carolina,1999,SEC,0,11,0.0,0.0,0.0,8.0,0.0,0.0,-8.29,8.52,,,,Lou Holtz (0-11),,,https://www.sports-reference.com
South Carolina,1998,SEC,1,10,0.0,0.091,0.0,8.0,0.0,0.0,-6.96,3.32,,,,Brad Scott (1-10),,,https://www.sports-reference.com
South Carolina,1997,SEC,5,6,0.0,0.455,3.0,5.0,0.0,0.375,6.85,8.94,,,,Brad Scott (5-6),,,https://www.sports-reference.com
South Carolina,1996,SEC,6,5,0.0,0.545,4.0,4.0,0.0,0.5,5.14,4.6,,,,Brad Scott (6-5),,,https://www.sports-reference.com
South Carolina,1995,SEC,4,6,1.0,0.409,2.0,5.0,1.0,0.313,0.18,2.27,,,,Brad Scott (4-6-1),,,https://www.sports-reference.com
South Carolina,1994,SEC,7,5,0.0,0.583,4.0,4.0,0.0,0.5,5.88,2.88,,,,Brad Scott (7-5),Carquest Bowl-W,,https://www.sports-reference.com
South Carolina,1993,SEC,4,7,0.0,0.364,2.0,6.0,0.0,0.25,1.2,2.38,,19.0,,Sparky Woods (4-7),,record adjusted to 5-6-0 by NCAA,https://www.sports-reference.com
South Carolina,1992,SEC,5,6,0.0,0.455,3.0,5.0,0.0,0.375,0.45,4.45,,,,Sparky Woods (5-6),,,https://www.sports-reference.com
South Carolina,1991,Ind,3,6,2.0,0.364,,,,,0.35,4.26,,,,Sparky Woods (3-6-2),,,https://www.sports-reference.com
South Carolina,1990,Ind,6,5,0.0,0.545,,,,,6.84,3.12,,25.0,,Sparky Woods (6-5),,,https://www.sports-reference.com
South Carolina,1989,Ind,6,4,1.0,0.591,,,,,4.27,4.72,,24.0,,Sparky Woods (6-4-1),,,https://www.sports-reference.com
South Carolina,1988,Ind,8,4,0.0,0.667,,,,,5.03,1.53,19.0,8.0,,Joe Morrison (8-4),Liberty Bowl-L,,https://www.sports-reference.com
South Carolina,1987,Ind,8,4,0.0,0.667,,,,,16.38,5.05,,8.0,15.0,Joe Morrison (8-4),Gator Bowl-L,,https://www.sports-reference.com
South Carolina,1986,Ind,3,6,2.0,0.364,,,,,4.46,4.37,,,,Joe Morrison (3-6-2),,,https://www.sports-reference.com
South Carolina,1985,Ind,5,6,0.0,0.455,,,,,0.0,1.55,17.0,15.0,,Joe Morrison (5-6),,,https://www.sports-reference.com
South Carolina,1984,Ind,10,2,0.0,0.833,,,,,10.97,1.47,,2.0,11.0,Joe Morrison (10-2),Gator Bowl-L,,https://www.sports-reference.com
South Carolina,1983,Ind,5,6,0.0,0.455,,,,,5.37,5.91,,,,Joe Morrison (5-6),,,https://www.sports-reference.com
South Carolina,1982,Ind,4,7,0.0,0.364,,,,,-1.09,2.09,,,,Richard Bell (4-7),,,https://www.sports-reference.com
South Carolina,1981,Ind,6,6,0.0,0.5,,,,,7.22,7.39,,,,Jim Carlen (6-6),,,https://www.sports-reference.com
South Carolina,1980,Ind,8,4,0.0,0.667,,,,,12.49,5.99,,14.0,,Jim Carlen (8-4),Gator Bowl-L,,https://www.sports-reference.com
South Carolina,1979,Ind,8,4,0.0,0.667,,,,,11.59,8.59,,16.0,,Jim Carlen (8-4),Hall of Fame Classic-L,,https://www.sports-reference.com
South Carolina,1978,Ind,5,5,1.0,0.5,,,,,7.11,3.48,,,,Jim Carlen (5-5-1),,,https://www.sports-reference.com
South Carolina,1977,Ind,5,7,0.0,0.417,,,,,4.56,4.31,,,,Jim Carlen (5-7),,,https://www.sports-reference.com
South Carolina,1976,Ind,6,5,0.0,0.545,,,,,9.92,6.1,,19.0,,Jim Carlen (6-5),,,https://www.sports-reference.com
South Carolina,1975,Ind,7,5,0.0,0.583,,,,,6.27,3.02,,20.0,,Jim Carlen (7-5),Tangerine Bowl-L,,https://www.sports-reference.com
South Carolina,1974,Ind,4,7,0.0,0.364,,,,,-1.47,4.71,,,,Paul Dietzel (4-7),,,https://www.sports-reference.com
South Carolina,1973,Ind,7,4,0.0,0.636,,,,,7.4,1.4,,,,Paul Dietzel (7-4),,,https://www.sports-reference.com
South Carolina,1972,Ind,4,7,0.0,0.364,,,,,-1.88,1.39,,,,Paul Dietzel (4-7),,,https://www.sports-reference.com
South Carolina,1971,Ind,6,5,0.0,0.545,,,,,4.35,3.9,,19.0,,Paul Dietzel (6-5),,,https://www.sports-reference.com
South Carolina,1970,ACC,4,6,1.0,0.409,3.0,2.0,1.0,0.583,4.13,3.41,17.0,17.0,,Paul Dietzel (4-6-1),,,https://www.sports-reference.com
South Carolina,1969,ACC,7,4,0.0,0.636,6.0,0.0,0.0,1.0,1.14,0.78,,,,Paul Dietzel (7-4),Peach Bowl-L,,https://www.sports-reference.com
South Carolina,1968,ACC,4,6,0.0,0.4,4.0,3.0,0.0,0.571,4.0,5.5,,,,Paul Dietzel (4-6),,,https://www.sports-reference.com
South Carolina,1967,ACC,5,5,0.0,0.5,4.0,2.0,0.0,0.667,1.46,2.56,,,,Paul Dietzel (5-5),,,https://www.sports-reference.com
South Carolina,1966,ACC,1,9,0.0,0.1,1.0,3.0,0.0,0.25,-3.21,9.09,,,,Paul Dietzel (1-9),,,https://www.sports-reference.com
South Carolina,1965,ACC,5,5,0.0,0.5,4.0,2.0,0.0,0.667,3.98,5.78,,,,Marvin Bass (5-5),,,https://www.sports-reference.com
South Carolina,1964,ACC,3,5,2.0,0.4,2.0,3.0,1.0,0.417,-2.74,3.76,,,,Marvin Bass (3-5-2),,,https://www.sports-reference.com
South Carolina,1963,ACC,1,8,1.0,0.15,1.0,5.0,1.0,0.214,-5.54,1.96,,,,Marvin Bass (1-8-1),,,https://www.sports-reference.com
South Carolina,1962,ACC,4,5,1.0,0.45,3.0,4.0,0.0,0.429,2.01,0.21,,,,Marvin Bass (4-5-1),,,https://www.sports-reference.com
South Carolina,1961,ACC,4,6,0.0,0.4,3.0,4.0,0.0,0.429,0.58,5.28,,,,Marvin Bass (4-6),,,https://www.sports-reference.com
South Carolina,1960,ACC,3,6,1.0,0.35,3.0,3.0,1.0,0.5,-5.69,-0.59,,,,Warren Giese (3-6-1),,,https://www.sports-reference.com
South Carolina,1959,ACC,6,4,0.0,0.6,4.0,3.0,0.0,0.571,0.72,0.52,14.0,11.0,,Warren Giese (6-4),,,https://www.sports-reference.com
South Carolina,1958,ACC,7,3,0.0,0.7,5.0,2.0,0.0,0.714,6.41,0.21,,15.0,15.0,Warren Giese (7-3),,,https://www.sports-reference.com
South Carolina,1957,ACC,5,5,0.0,0.5,2.0,5.0,0.0,0.286,5.05,2.45,,,,Warren Giese (5-5),,,https://www.sports-reference.com
South Carolina,1956,ACC,7,3,0.0,0.7,5.0,2.0,0.0,0.714,6.14,0.24,,17.0,,Warren Giese (7-3),,,https://www.sports-reference.com
South Carolina,1955,ACC,3,6,0.0,0.333,1.0,5.0,0.0,0.167,-8.96,-0.73,,,,Rex Enright (3-6),,,https://www.sports-reference.com
South Carolina,1954,ACC,6,4,0.0,0.6,3.0,3.0,0.0,0.5,4.93,3.03,,15.0,,Rex Enright (6-4),,,https://www.sports-reference.com
South Carolina,1953,ACC,7,3,0.0,0.7,2.0,3.0,0.0,0.4,3.55,-3.95,,15.0,,Rex Enright (7-3),,,https://www.sports-reference.com
South Carolina,1952,Southern,5,5,0.0,0.5,2.0,4.0,0.0,0.333,-0.08,0.12,,,,Rex Enright (5-5),,,https://www.sports-reference.com
South Carolina,1951,Southern,5,4,0.0,0.556,5.0,3.0,0.0,0.625,4.28,0.17,,,,Rex Enright (5-4),,,https://www.sports-reference.com
South Carolina,1950,Southern,3,4,2.0,0.444,2.0,4.0,1.0,0.357,-0.06,0.39,,,,Rex Enright (3-4-2),,,https://www.sports-reference.com
South Carolina,1949,Southern,4,6,0.0,0.4,3.0,3.0,0.0,0.5,0.02,2.52,,,,Rex Enright (4-6),,,https://www.sports-reference.com
South Carolina,1948,Southern,3,5,0.0,0.375,1.0,3.0,0.0,0.25,-3.61,0.01,,,,Rex Enright (3-5),,,https://www.sports-reference.com
South Carolina,1947,Southern,6,2,1.0,0.722,4.0,1.0,1.0,0.75,3.64,-1.02,,,,Rex Enright (6-2-1),,,https://www.sports-reference.com
South Carolina,1946,Southern,5,3,0.0,0.625,4.0,2.0,0.0,0.667,1.81,1.44,,,,Rex Enright (5-3),,,https://www.sports-reference.com
South Carolina,1945,Southern,2,4,3.0,0.389,0.0,3.0,2.0,0.2,1.73,4.95,,,,Johnnie McMillan (2-4-3),Gator Bowl-L,,https://www.sports-reference.com
