Season,Team,MFB_Rank,MFB_W,MFB_L,MBA_Rank,MBA_W,MBA_L,MBB_Rank,MBB_W,MBB_L,WBB_Rank,WBB_W,WBB_L,WSB_Rank,WSB_W,WSB_L,WVB_Rank,WVB_W,WVB_L
2018-19,UAB,70,11,3,133.0,27.0,29.0,135.0,20.0,15.0,100.0,25.0,6.0,154.0,19.0,31.0,173.0,13.0,15.0
2019-20,UAB,104,9,5,195.0,7.0,9.0,205.0,17.0,13.0,110.0,18.0,11.0,60.0,15.0,11.0,176.0,12.0,15.0
2020-21,UAB,61,6,3,255.0,18.0,36.0,77.0,20.0,7.0,199.0,8.0,13.0,59.0,31.0,19.0,106.0,8.0,8.0
2021-22,UAB,60,9,4,86.0,26.0,19.0,49.0,25.0,8.0,212.0,14.0,15.0,64.0,21.0,18.0,151.0,11.0,14.0
2006-07,UCLA,35,7,6,37.0,33.0,28.0,2.0,30.0,6.0,105.0,14.0,18.0,14.0,37.0,18.0,2.0,33.0,4.0
2007-08,UCLA,27,6,7,42.0,33.0,27.0,5.0,35.0,4.0,95.0,16.0,15.0,3.0,51.0,9.0,7.0,23.0,11.0
2008-09,UCLA,74,4,8,71.0,27.0,29.0,26.0,26.0,9.0,61.0,19.0,12.0,4.0,45.0,11.0,20.0,22.0,11.0
2009-10,UCLA,47,7,6,5.0,51.0,17.0,139.0,14.0,18.0,18.0,25.0,9.0,3.0,50.0,11.0,13.0,24.0,9.0
2010-11,UCLA,63,4,8,34.0,35.0,24.0,38.0,23.0,11.0,11.0,28.0,5.0,19.0,36.0,19.0,20.0,22.0,9.0
2011-12,UCLA,54,6,8,1.0,48.0,16.0,123.0,19.0,14.0,64.0,14.0,16.0,16.0,36.0,20.0,5.0,30.0,6.0
2012-13,UCLA,23,9,5,9.0,49.0,17.0,32.0,25.0,10.0,15.0,26.0,8.0,20.0,40.0,20.0,8.0,23.0,8.0
2013-14,UCLA,14,10,3,103.0,25.0,30.0,15.0,28.0,9.0,92.0,13.0,18.0,5.0,52.0,8.0,48.0,15.0,15.0
2014-15,UCLA,11,10,3,4.0,42.0,14.0,39.0,22.0,14.0,53.0,19.0,18.0,7.0,51.0,12.0,14.0,22.0,12.0
2015-16,UCLA,20,8,5,100.0,25.0,31.0,110.0,15.0,17.0,10.0,24.0,8.0,13.0,40.0,16.0,12.0,25.0,8.0
2016-17,UCLA,43,4,8,65.0,30.0,27.0,14.0,31.0,5.0,9.0,23.0,8.0,2.0,48.0,15.0,8.0,27.0,7.0
2017-18,UCLA,45,6,7,22.0,38.0,21.0,44.0,21.0,12.0,10.0,24.0,7.0,3.0,58.0,7.0,11.0,21.0,11.0
2018-19,UCLA,68,3,9,2.0,52.0,11.0,114.0,17.0,16.0,35.0,20.0,12.0,2.0,56.0,6.0,33.0,12.0,11.0
2019-20,UCLA,58,4,8,1.0,13.0,2.0,76.0,18.0,12.0,13.0,26.0,5.0,2.0,25.0,1.0,25.0,19.0,12.0
2020-21,UCLA,29,3,4,23.0,37.0,20.0,13.0,22.0,10.0,27.0,17.0,6.0,1.0,41.0,4.0,57.0,15.0,7.0
2021-22,UCLA,31,8,4,63.0,30.0,17.0,9.0,27.0,8.0,79.0,18.0,13.0,5.0,32.0,5.0,13.0,25.0,6.0
2006-07,UL Monroe,99,4,8,117.0,29.0,28.0,199.0,18.0,14.0,170.0,14.0,16.0,186.0,24.0,38.0,284.0,5.0,29.0
2007-08,UL Monroe,90,6,6,96.0,34.0,24.0,260.0,10.0,21.0,142.0,17.0,13.0,170.0,22.0,37.0,309.0,1.0,31.0
2008-09,UL Monroe,111,4,8,95.0,32.0,27.0,285.0,10.0,20.0,180.0,15.0,16.0,166.0,17.0,35.0,308.0,1.0,31.0
2009-10,UL Monroe,94,6,6,197.0,17.0,38.0,276.0,12.0,19.0,281.0,10.0,19.0,115.0,24.0,26.0,307.0,3.0,30.0
2010-11,UL Monroe,108,5,7,184.0,24.0,30.0,326.0,7.0,24.0,189.0,16.0,15.0,116.0,27.0,28.0,310.0,0.0,25.0
2011-12,UL Monroe,90,4,8,111.0,32.0,30.0,317.0,3.0,26.0,247.0,9.0,21.0,131.0,25.0,26.0,256.0,10.0,16.0
2012-13,UL Monroe,76,8,5,215.0,18.0,36.0,308.0,4.0,23.0,221.0,10.0,21.0,163.0,19.0,35.0,262.0,5.0,18.0
2013-14,UL Monroe,106,6,6,156.0,23.0,36.0,246.0,10.0,17.0,279.0,11.0,20.0,135.0,25.0,27.0,288.0,6.0,28.0
2014-15,UL Monroe,101,4,8,217.0,25.0,29.0,125.0,24.0,14.0,220.0,12.0,17.0,77.0,30.0,22.0,256.0,9.0,24.0
2015-16,UL Monroe,118,2,11,149.0,20.0,35.0,104.0,20.0,14.0,270.0,12.0,17.0,164.0,24.0,34.0,250.0,14.0,18.0
2016-17,UL Monroe,126,4,8,255.0,12.0,43.0,294.0,9.0,24.0,331.0,6.0,24.0,106.0,33.0,30.0,286.0,9.0,25.0
2017-18,UL Monroe,103,4,8,196.0,23.0,31.0,224.0,16.0,16.0,338.0,4.0,26.0,156.0,24.0,29.0,308.0,5.0,28.0
2018-19,UL Monroe,105,6,6,136.0,27.0,31.0,145.0,19.0,16.0,300.0,10.0,19.0,207.0,14.0,42.0,252.0,11.0,19.0
2019-20,UL Monroe,111,5,7,69.0,12.0,5.0,255.0,7.0,20.0,349.0,3.0,26.0,160.0,10.0,13.0,291.0,12.0,20.0
2020-21,UL Monroe,124,0,10,121.0,26.0,26.0,303.0,7.0,19.0,335.0,2.0,20.0,165.0,17.0,32.0,298.0,1.0,22.0
2021-22,UL Monroe,120,4,8,184.0,15.0,30.0,251.0,10.0,18.0,349.0,1.0,25.0,117.0,23.0,16.0,287.0,5.0,27.0
2006-07,UNLV,106,2,10,149.0,24.0,36.0,11.0,30.0,7.0,186.0,14.0,15.0,60.0,37.0,27.0,63.0,20.0,10.0
2007-08,UNLV,92,2,10,177.0,22.0,37.0,20.0,27.0,8.0,245.0,8.0,22.0,92.0,25.0,40.0,18.0,24.0,6.0
2008-09,UNLV,90,5,7,208.0,26.0,32.0,72.0,21.0,11.0,166.0,14.0,18.0,51.0,31.0,21.0,87.0,16.0,14.0
2009-10,UNLV,96,5,7,146.0,29.0,29.0,50.0,25.0,9.0,147.0,13.0,18.0,51.0,33.0,20.0,172.0,8.0,19.0
2010-11,UNLV,109,2,11,87.0,33.0,25.0,29.0,24.0,9.0,240.0,11.0,20.0,101.0,27.0,18.0,177.0,10.0,20.0
2011-12,UNLV,114,2,10,216.0,26.0,31.0,25.0,26.0,9.0,112.0,22.0,10.0,106.0,22.0,27.0,144.0,14.0,17.0
2012-13,UNLV,114,2,11,84.0,37.0,20.0,29.0,25.0,10.0,261.0,12.0,19.0,118.0,21.0,31.0,86.0,18.0,11.0
2013-14,UNLV,87,7,6,35.0,36.0,25.0,109.0,20.0,13.0,234.0,13.0,19.0,91.0,26.0,28.0,131.0,16.0,14.0
2014-15,UNLV,122,2,11,175.0,25.0,31.0,116.0,18.0,15.0,237.0,13.0,17.0,109.0,25.0,30.0,58.0,26.0,7.0
2015-16,UNLV,103,3,9,140.0,24.0,32.0,146.0,18.0,15.0,211.0,18.0,14.0,147.0,24.0,31.0,157.0,16.0,14.0
2016-17,UNLV,107,4,8,259.0,20.0,36.0,239.0,11.0,21.0,107.0,22.0,10.0,122.0,25.0,27.0,30.0,24.0,8.0
2017-18,UNLV,102,5,7,74.0,35.0,24.0,132.0,20.0,13.0,92.0,19.0,11.0,90.0,33.0,20.0,237.0,8.0,23.0
2018-19,UNLV,110,4,8,126.0,29.0,29.0,159.0,17.0,14.0,204.0,12.0,18.0,45.0,36.0,14.0,119.0,19.0,9.0
2019-20,UNLV,117,4,8,182.0,6.0,11.0,108.0,17.0,15.0,222.0,13.0,17.0,41.0,21.0,5.0,109.0,20.0,11.0
2020-21,UNLV,121,0,6,54.0,20.0,13.0,215.0,10.0,15.0,121.0,15.0,9.0,75.0,25.0,15.0,6.0,13.0,1.0
2021-22,UNLV,112,2,10,107.0,32.0,18.0,87.0,17.0,14.0,71.0,26.0,7.0,66.0,29.0,10.0,38.0,28.0,9.0
2006-07,USC,2,11,2,58.0,27.0,29.0,35.0,25.0,12.0,72.0,17.0,13.0,,,,7.0,27.0,5.0
2007-08,USC,2,11,2,58.0,28.0,28.0,40.0,21.0,12.0,86.0,17.0,13.0,,,,4.0,29.0,5.0
2008-09,USC,2,12,1,74.0,28.0,28.0,39.0,22.0,13.0,60.0,17.0,15.0,,,,18.0,17.0,12.0
2009-10,USC,13,9,4,62.0,28.0,32.0,116.0,16.0,14.0,31.0,19.0,12.0,,,,25.0,22.0,10.0
2010-11,USC,25,8,5,89.0,25.0,31.0,73.0,19.0,15.0,33.0,24.0,13.0,,,,5.0,29.0,5.0
2011-12,USC,9,10,2,99.0,23.0,32.0,265.0,6.0,26.0,41.0,18.0,12.0,,,,4.0,29.0,5.0
2012-13,USC,15,7,6,120.0,20.0,36.0,122.0,14.0,18.0,112.0,11.0,20.0,,,,11.0,30.0,6.0
2013-14,USC,22,10,4,61.0,29.0,24.0,181.0,11.0,21.0,34.0,22.0,12.0,,,,7.0,29.0,6.0
2014-15,USC,13,9,4,23.0,37.0,19.0,198.0,12.0,20.0,93.0,15.0,15.0,,,,19.0,16.0,16.0
2015-16,USC,12,8,6,79.0,28.0,28.0,61.0,21.0,13.0,56.0,19.0,13.0,,,,4.0,33.0,3.0
2016-17,USC,10,10,3,144.0,21.0,34.0,37.0,26.0,10.0,92.0,14.0,16.0,,,,44.0,18.0,14.0
2017-18,USC,16,11,3,121.0,26.0,28.0,37.0,24.0,12.0,52.0,20.0,11.0,,,,9.0,25.0,10.0
2018-19,USC,46,5,7,77.0,25.0,29.0,87.0,16.0,17.0,53.0,17.0,13.0,,,,7.0,19.0,8.0
2019-20,USC,23,8,5,46.0,10.0,5.0,45.0,22.0,9.0,81.0,17.0,14.0,,,,28.0,18.0,14.0
2020-21,USC,18,5,1,104.0,25.0,26.0,6.0,25.0,8.0,125.0,11.0,12.0,,,,136.0,7.0,8.0
2021-22,USC,58,4,8,98.0,24.0,21.0,42.0,26.0,8.0,124.0,12.0,16.0,,,,47.0,15.0,15.0
2006-07,UTEP,93,5,7,,,,210.0,14.0,17.0,98.0,22.0,8.0,112.0,28.0,23.0,212.0,7.0,25.0
2007-08,UTEP,98,4,8,,,,114.0,19.0,14.0,18.0,28.0,4.0,86.0,30.0,24.0,212.0,9.0,20.0
2008-09,UTEP,88,5,7,,,,82.0,23.0,14.0,159.0,18.0,12.0,106.0,27.0,29.0,187.0,8.0,24.0
2009-10,UTEP,91,4,8,,,,42.0,26.0,7.0,144.0,16.0,16.0,75.0,31.0,24.0,202.0,11.0,18.0
2010-11,UTEP,98,6,7,,,,65.0,25.0,10.0,149.0,16.0,14.0,188.0,16.0,37.0,217.0,12.0,21.0
2011-12,UTEP,98,5,7,,,,146.0,15.0,17.0,51.0,29.0,4.0,209.0,16.0,37.0,109.0,19.0,14.0
2012-13,UTEP,99,3,9,,,,97.0,18.0,14.0,93.0,22.0,10.0,234.0,13.0,35.0,151.0,16.0,13.0
2013-14,UTEP,118,2,10,,,,111.0,23.0,11.0,59.0,24.0,7.0,185.0,17.0,34.0,157.0,14.0,16.0
2014-15,UTEP,97,7,6,,,,75.0,22.0,11.0,244.0,12.0,16.0,200.0,14.0,39.0,210.0,6.0,23.0
2015-16,UTEP,121,5,7,,,,215.0,19.0,14.0,37.0,26.0,4.0,151.0,23.0,32.0,200.0,9.0,23.0
2016-17,UTEP,124,4,8,,,,223.0,15.0,17.0,302.0,8.0,23.0,240.0,12.0,36.0,214.0,8.0,22.0
2017-18,UTEP,130,0,12,,,,289.0,11.0,20.0,171.0,17.0,14.0,188.0,21.0,33.0,273.0,6.0,22.0
2018-19,UTEP,130,1,11,,,,290.0,8.0,21.0,258.0,9.0,22.0,174.0,17.0,33.0,248.0,5.0,21.0
2019-20,UTEP,128,1,11,,,,195.0,14.0,15.0,208.0,16.0,15.0,251.0,5.0,17.0,144.0,13.0,15.0
2020-21,UTEP,123,3,5,,,,176.0,9.0,12.0,100.0,17.0,8.0,241.0,11.0,26.0,68.0,10.0,7.0
2021-22,UTEP,110,7,6,,,,138.0,18.0,14.0,203.0,14.0,15.0,174.0,12.0,25.0,45.0,24.0,8.0
2012-13,UTSA,113,8,4,111.0,35.0,25.0,262.0,10.0,22.0,247.0,16.0,14.0,151.0,27.0,26.0,81.0,21.0,9.0
2013-14,UTSA,85,7,5,102.0,35.0,26.0,308.0,8.0,22.0,186.0,14.0,17.0,120.0,24.0,30.0,49.0,24.0,8.0
2014-15,UTSA,103,4,8,75.0,33.0,25.0,232.0,14.0,16.0,181.0,16.0,15.0,68.0,36.0,18.0,73.0,20.0,9.0
2015-16,UTSA,116,3,9,187.0,17.0,34.0,347.0,5.0,27.0,268.0,10.0,19.0,151.0,20.0,33.0,64.0,24.0,9.0
2016-17,UTSA,101,6,7,97.0,29.0,28.0,258.0,14.0,19.0,188.0,14.0,16.0,161.0,21.0,32.0,63.0,20.0,8.0
2017-18,UTSA,95,6,5,98.0,32.0,24.0,184.0,20.0,15.0,259.0,9.0,21.0,200.0,20.0,30.0,103.0,12.0,16.0
2018-19,UTSA,125,3,9,134.0,28.0,30.0,143.0,17.0,15.0,302.0,7.0,21.0,166.0,21.0,31.0,75.0,19.0,7.0
2019-20,UTSA,123,4,8,106.0,10.0,7.0,204.0,10.0,19.0,324.0,3.0,23.0,89.0,14.0,10.0,90.0,16.0,14.0
2020-21,UTSA,102,7,5,92.0,22.0,26.0,156.0,11.0,11.0,333.0,1.0,18.0,197.0,15.0,31.0,191.0,7.0,11.0
2021-22,UTSA,57,12,2,54.0,32.0,16.0,326.0,7.0,21.0,274.0,7.0,23.0,144.0,14.0,23.0,161.0,8.0,16.0
2006-07,Utah,46,8,5,209.0,24.0,31.0,137.0,11.0,19.0,79.0,19.0,14.0,110.0,25.0,26.0,19.0,28.0,4.0
2007-08,Utah,33,9,4,171.0,26.0,28.0,93.0,18.0,15.0,33.0,27.0,5.0,96.0,28.0,27.0,39.0,15.0,15.0
2008-09,Utah,12,13,0,81.0,28.0,31.0,14.0,24.0,10.0,51.0,23.0,10.0,175.0,22.0,31.0,15.0,26.0,6.0
2009-10,Utah,39,10,3,138.0,23.0,28.0,165.0,14.0,17.0,66.0,23.0,12.0,123.0,26.0,29.0,85.0,17.0,12.0
2010-11,Utah,33,10,3,103.0,29.0,21.0,123.0,13.0,18.0,119.0,18.0,17.0,94.0,29.0,22.0,80.0,17.0,14.0
2011-12,Utah,37,8,5,200.0,14.0,42.0,270.0,6.0,25.0,100.0,16.0,16.0,72.0,28.0,28.0,139.0,11.0,20.0
2012-13,Utah,47,5,7,141.0,21.0,31.0,158.0,15.0,18.0,76.0,23.0,14.0,68.0,24.0,30.0,82.0,14.0,19.0
2013-14,Utah,40,5,7,185.0,16.0,36.0,83.0,21.0,12.0,185.0,12.0,19.0,63.0,31.0,24.0,28.0,21.0,13.0
2014-15,Utah,27,9,4,151.0,16.0,36.0,13.0,26.0,9.0,236.0,9.0,21.0,27.0,36.0,19.0,37.0,20.0,13.0
2015-16,Utah,27,10,3,90.0,26.0,29.0,9.0,27.0,9.0,88.0,16.0,14.0,23.0,35.0,21.0,133.0,10.0,21.0
2016-17,Utah,33,9,4,69.0,27.0,24.0,96.0,20.0,12.0,79.0,16.0,14.0,16.0,37.0,16.0,31.0,20.0,12.0
2017-18,Utah,38,7,6,208.0,16.0,39.0,40.0,23.0,12.0,115.0,17.0,13.0,60.0,20.0,30.0,10.0,24.0,10.0
2018-19,Utah,20,9,5,180.0,16.0,33.0,97.0,17.0,14.0,88.0,20.0,10.0,100.0,19.0,35.0,38.0,15.0,12.0
2019-20,Utah,14,11,3,53.0,6.0,7.0,85.0,16.0,15.0,107.0,14.0,17.0,25.0,14.0,4.0,17.0,24.0,10.0
2020-21,Utah,27,3,2,206.0,17.0,33.0,142.0,12.0,13.0,191.0,5.0,16.0,70.0,22.0,33.0,75.0,13.0,5.0
2021-22,Utah,11,10,4,89.0,25.0,20.0,222.0,11.0,20.0,42.0,21.0,12.0,46.0,20.0,19.0,21.0,22.0,9.0
2006-07,Utah St.,118,1,11,,,,52.0,23.0,12.0,229.0,11.0,18.0,225.0,17.0,36.0,192.0,13.0,19.0
2007-08,Utah St.,110,2,10,,,,82.0,24.0,11.0,260.0,9.0,20.0,202.0,14.0,34.0,141.0,17.0,13.0
2008-09,Utah St.,108,3,9,,,,28.0,30.0,5.0,216.0,16.0,15.0,221.0,10.0,37.0,173.0,11.0,17.0
2009-10,Utah St.,93,4,8,,,,40.0,27.0,8.0,216.0,13.0,17.0,181.0,20.0,30.0,201.0,15.0,14.0
2010-11,Utah St.,103,4,8,,,,18.0,30.0,4.0,145.0,18.0,15.0,240.0,15.0,42.0,62.0,24.0,9.0
2011-12,Utah St.,76,7,6,,,,134.0,21.0,16.0,155.0,21.0,10.0,182.0,17.0,36.0,173.0,12.0,17.0
2012-13,Utah St.,32,11,2,,,,109.0,21.0,10.0,155.0,18.0,14.0,248.0,11.0,43.0,99.0,21.0,9.0
2013-14,Utah St.,38,9,5,,,,121.0,18.0,14.0,161.0,15.0,16.0,194.0,18.0,37.0,81.0,20.0,11.0
2014-15,Utah St.,65,10,4,,,,146.0,18.0,13.0,278.0,8.0,23.0,190.0,19.0,36.0,155.0,13.0,16.0
2015-16,Utah St.,77,6,7,,,,147.0,16.0,15.0,234.0,14.0,17.0,159.0,26.0,25.0,261.0,6.0,26.0
2016-17,Utah St.,88,3,9,,,,182.0,14.0,17.0,189.0,17.0,14.0,67.0,33.0,18.0,139.0,14.0,16.0
2017-18,Utah St.,85,6,7,,,,157.0,17.0,17.0,315.0,7.0,23.0,207.0,18.0,34.0,164.0,16.0,14.0
2018-19,Utah St.,23,11,2,,,,31.0,28.0,7.0,181.0,16.0,15.0,161.0,17.0,30.0,245.0,5.0,22.0
2019-20,Utah St.,79,7,6,,,,40.0,24.0,8.0,277.0,7.0,23.0,149.0,13.0,11.0,299.0,2.0,28.0
2020-21,Utah St.,118,1,5,,,,56.0,19.0,9.0,279.0,4.0,20.0,221.0,14.0,30.0,200.0,5.0,10.0
2021-22,Utah St.,74,11,3,,,,98.0,17.0,16.0,253.0,10.0,19.0,171.0,22.0,18.0,99.0,22.0,9.0
2006-07,Vanderbilt,64,4,8,2.0,54.0,13.0,34.0,22.0,12.0,9.0,28.0,6.0,,,,,,
2007-08,Vanderbilt,56,5,7,36.0,41.0,22.0,17.0,26.0,8.0,15.0,25.0,9.0,,,,,,
2008-09,Vanderbilt,52,7,6,27.0,37.0,27.0,96.0,19.0,12.0,25.0,26.0,9.0,,,,,,
2009-10,Vanderbilt,75,2,10,10.0,46.0,20.0,27.0,24.0,9.0,23.0,23.0,11.0,,,,,,
2010-11,Vanderbilt,92,2,10,4.0,54.0,12.0,26.0,23.0,11.0,36.0,20.0,12.0,,,,,,
2011-12,Vanderbilt,40,6,7,25.0,35.0,28.0,17.0,25.0,11.0,28.0,23.0,10.0,,,,,,
2012-13,Vanderbilt,26,9,4,2.0,54.0,12.0,111.0,16.0,17.0,25.0,21.0,12.0,,,,,,
2013-14,Vanderbilt,51,9,4,2.0,51.0,21.0,122.0,15.0,16.0,43.0,18.0,12.0,,,,,,
2014-15,Vanderbilt,94,3,9,10.0,42.0,19.0,88.0,21.0,14.0,67.0,15.0,16.0,,,,,,
2015-16,Vanderbilt,74,4,8,16.0,43.0,19.0,71.0,19.0,14.0,73.0,18.0,14.0,,,,,,
2016-17,Vanderbilt,55,6,7,18.0,36.0,25.0,42.0,19.0,16.0,115.0,14.0,16.0,,,,,,
2017-18,Vanderbilt,76,5,7,32.0,35.0,27.0,131.0,12.0,20.0,152.0,7.0,24.0,,,,,,
2018-19,Vanderbilt,53,6,7,1.0,59.0,12.0,155.0,9.0,23.0,209.0,7.0,23.0,,,,,,
2019-20,Vanderbilt,94,3,9,58.0,13.0,5.0,142.0,11.0,21.0,127.0,14.0,16.0,,,,,,
2020-21,Vanderbilt,112,0,9,3.0,49.0,18.0,219.0,9.0,16.0,119.0,4.0,4.0,,,,,,
2021-22,Vanderbilt,121,2,10,4.0,31.0,15.0,84.0,19.0,17.0,89.0,16.0,19.0,,,,,,
2006-07,Virginia,62,5,7,13.0,45.0,16.0,51.0,21.0,11.0,64.0,19.0,15.0,121.0,17.0,39.0,69.0,23.0,8.0
2007-08,Virginia,41,9,4,29.0,39.0,23.0,149.0,17.0,16.0,16.0,24.0,10.0,163.0,15.0,39.0,112.0,18.0,13.0
2008-09,Virginia,56,5,7,3.0,49.0,15.0,117.0,10.0,18.0,21.0,24.0,10.0,96.0,25.0,22.0,115.0,17.0,15.0
2009-10,Virginia,65,3,9,3.0,51.0,14.0,127.0,15.0,16.0,22.0,21.0,10.0,32.0,34.0,23.0,101.0,12.0,19.0
2010-11,Virginia,70,4,8,3.0,56.0,12.0,138.0,16.0,15.0,58.0,19.0,16.0,65.0,24.0,31.0,71.0,14.0,16.0
2011-12,Virginia,67,8,5,14.0,39.0,19.0,59.0,22.0,10.0,39.0,25.0,11.0,61.0,26.0,25.0,172.0,10.0,20.0
2012-13,Virginia,75,4,8,5.0,50.0,12.0,83.0,23.0,12.0,102.0,16.0,14.0,108.0,21.0,28.0,152.0,9.0,22.0
2013-14,Virginia,92,2,10,1.0,53.0,16.0,10.0,30.0,7.0,81.0,14.0,17.0,206.0,8.0,43.0,72.0,18.0,14.0
2014-15,Virginia,46,5,7,21.0,34.0,22.0,7.0,30.0,4.0,112.0,17.0,14.0,203.0,16.0,40.0,77.0,17.0,14.0
2015-16,Virginia,70,4,8,23.0,38.0,22.0,3.0,29.0,8.0,111.0,16.0,15.0,146.0,18.0,33.0,59.0,18.0,13.0
2016-17,Virginia,84,2,10,16.0,43.0,16.0,19.0,23.0,11.0,53.0,19.0,12.0,128.0,22.0,32.0,238.0,7.0,25.0
2017-18,Virginia,75,6,7,83.0,29.0,25.0,2.0,31.0,3.0,33.0,18.0,13.0,224.0,12.0,41.0,197.0,7.0,24.0
2018-19,Virginia,42,8,5,49.0,32.0,24.0,1.0,35.0,3.0,97.0,12.0,19.0,116.0,22.0,31.0,220.0,8.0,18.0
2019-20,Virginia,42,9,5,61.0,14.0,4.0,44.0,23.0,7.0,74.0,13.0,17.0,131.0,8.0,12.0,169.0,13.0,18.0
2020-21,Virginia,57,5,5,27.0,36.0,27.0,29.0,18.0,7.0,308.0,0.0,5.0,122.0,15.0,33.0,284.0,2.0,12.0
2021-22,Virginia,47,6,6,14.0,34.0,12.0,74.0,21.0,14.0,224.0,5.0,22.0,57.0,23.0,20.0,197.0,8.0,20.0
2006-07,Virginia Tech,18,10,3,71.0,23.0,31.0,36.0,22.0,12.0,69.0,19.0,15.0,15.0,49.0,16.0,125.0,17.0,14.0
2007-08,Virginia Tech,10,11,3,88.0,23.0,32.0,63.0,21.0,14.0,74.0,15.0,15.0,16.0,49.0,19.0,144.0,14.0,18.0
2008-09,Virginia Tech,29,10,4,50.0,32.0,21.0,65.0,19.0,15.0,141.0,12.0,18.0,70.0,28.0,28.0,90.0,20.0,11.0
2009-10,Virginia Tech,5,10,3,35.0,40.0,22.0,58.0,25.0,9.0,112.0,15.0,15.0,71.0,25.0,33.0,71.0,19.0,12.0
2010-11,Virginia Tech,10,11,3,79.0,30.0,25.0,66.0,22.0,12.0,140.0,11.0,19.0,52.0,37.0,20.0,36.0,20.0,12.0
2011-12,Virginia Tech,23,11,3,38.0,34.0,21.0,118.0,16.0,17.0,219.0,7.0,23.0,30.0,42.0,21.0,65.0,18.0,13.0
2012-13,Virginia Tech,48,7,6,15.0,40.0,22.0,176.0,13.0,19.0,152.0,10.0,20.0,33.0,38.0,21.0,65.0,16.0,14.0
2013-14,Virginia Tech,42,8,5,145.0,21.0,31.0,244.0,9.0,22.0,116.0,14.0,16.0,45.0,36.0,23.0,66.0,22.0,12.0
2014-15,Virginia Tech,41,7,6,73.0,27.0,27.0,221.0,11.0,22.0,201.0,12.0,20.0,47.0,34.0,23.0,53.0,17.0,14.0
2015-16,Virginia Tech,38,7,6,200.0,19.0,36.0,80.0,20.0,15.0,124.0,17.0,13.0,44.0,29.0,28.0,82.0,19.0,13.0
2016-17,Virginia Tech,23,10,4,122.0,23.0,32.0,50.0,22.0,11.0,105.0,17.0,13.0,159.0,19.0,34.0,168.0,13.0,18.0
2017-18,Virginia Tech,18,9,4,146.0,21.0,33.0,69.0,21.0,12.0,66.0,18.0,13.0,122.0,23.0,30.0,183.0,10.0,21.0
2018-19,Virginia Tech,55,6,7,65.0,26.0,27.0,12.0,26.0,9.0,73.0,20.0,11.0,27.0,47.0,11.0,143.0,14.0,13.0
2019-20,Virginia Tech,48,8,5,57.0,11.0,5.0,92.0,16.0,16.0,39.0,21.0,9.0,9.0,19.0,4.0,216.0,11.0,20.0
2020-21,Virginia Tech,32,5,6,65.0,27.0,25.0,71.0,15.0,7.0,48.0,15.0,10.0,21.0,33.0,13.0,199.0,6.0,11.0
2021-22,Virginia Tech,64,6,7,8.0,33.0,10.0,57.0,23.0,13.0,24.0,23.0,10.0,3.0,31.0,6.0,139.0,12.0,18.0
2006-07,Wake Forest,44,11,3,27.0,34.0,29.0,123.0,15.0,16.0,218.0,9.0,20.0,,,,142.0,14.0,17.0
2007-08,Wake Forest,45,9,4,56.0,25.0,31.0,118.0,17.0,13.0,102.0,15.0,15.0,,,,198.0,8.0,23.0
2008-09,Wake Forest,46,8,5,104.0,22.0,30.0,20.0,24.0,7.0,71.0,19.0,12.0,,,,73.0,19.0,13.0
2009-10,Wake Forest,50,5,7,137.0,18.0,37.0,31.0,20.0,11.0,98.0,18.0,14.0,,,,127.0,11.0,20.0
2010-11,Wake Forest,83,3,9,66.0,25.0,31.0,256.0,8.0,24.0,111.0,15.0,17.0,,,,70.0,19.0,12.0
2011-12,Wake Forest,69,6,7,39.0,33.0,24.0,182.0,13.0,18.0,62.0,20.0,14.0,,,,171.0,9.0,21.0
2012-13,Wake Forest,95,5,7,61.0,28.0,27.0,171.0,13.0,18.0,161.0,13.0,19.0,,,,158.0,11.0,21.0
2013-14,Wake Forest,79,4,8,81.0,30.0,26.0,117.0,17.0,16.0,115.0,15.0,16.0,,,,104.0,16.0,16.0
2014-15,Wake Forest,104,3,9,88.0,27.0,26.0,143.0,13.0,19.0,182.0,13.0,20.0,,,,143.0,16.0,16.0
2015-16,Wake Forest,86,3,9,28.0,35.0,27.0,154.0,11.0,20.0,144.0,16.0,15.0,,,,177.0,12.0,20.0
2016-17,Wake Forest,63,7,6,10.0,43.0,20.0,43.0,19.0,14.0,88.0,15.0,15.0,,,,234.0,9.0,22.0
2017-18,Wake Forest,31,8,5,71.0,25.0,32.0,162.0,11.0,20.0,108.0,14.0,17.0,,,,178.0,13.0,19.0
2018-19,Wake Forest,59,7,6,54.0,31.0,26.0,187.0,11.0,20.0,147.0,10.0,20.0,,,,208.0,9.0,19.0
2019-20,Wake Forest,53,8,5,172.0,9.0,8.0,111.0,13.0,18.0,113.0,16.0,16.0,,,,195.0,14.0,15.0
2020-21,Wake Forest,43,4,5,88.0,20.0,27.0,275.0,5.0,16.0,61.0,12.0,13.0,,,,237.0,1.0,13.0
2021-22,Wake Forest,22,11,3,23.0,33.0,14.0,69.0,25.0,10.0,155.0,16.0,17.0,,,,107.0,15.0,14.0
2006-07,Washington,48,5,7,89.0,29.0,27.0,84.0,19.0,13.0,53.0,18.0,13.0,5.0,42.0,19.0,8.0,29.0,5.0
2007-08,Washington,49,4,9,93.0,33.0,22.0,153.0,16.0,17.0,154.0,13.0,18.0,32.0,30.0,25.0,10.0,27.0,4.0
