season,team,conf,win_pct_men,win_pct_avg_men,w_men,w_mba,w_mbb,w_mfb,l_men,l_mba,l_mbb,l_mfb,win_pct_women,win_pct_avg_women,w_women,w_wbb,w_wsb,w_wvb,l_women,l_wbb,l_wsb,l_wvb,diff_win_pct,diff_win_pct_avg,rpi_avg_men,rpi_mba,rpi_mbb,fpi_mfb,rpi_avg_women,rpi_wbb,rpi_wsb,rpi_wvb,diff_rpi_avg,rank_win_pct_men,rank_win_pct_women,rank_win_pct_avg_men,rank_win_pct_avg_women,rank_diff_win_pct,rank_diff_win_pct_avg,rank_diff_rpi_avg,rank_diff_win_pct_abs,rank_diff_win_pct_avg_abs,rank_diff_rpi_avg_abs
2020-21,Missouri,SEC,0.41,0.47,36.0,15.0,16.0,5,51.0,36.0,10.0,5,0.64,0.6,63.0,9.0,38.0,16.0,36.0,13.0,15.0,8.0,-0.22,-0.13,70.0,132.0,30.0,49,71.0,139.0,12.0,61.0,-0.0,1352.0,427.0,1096.0,562.0,1407.0,1157.0,654.0,1350.0,931.0,1.0
2021-22,Missouri,SEC,0.47,0.45,42.0,25.0,11.0,6,48.0,20.0,21.0,7,0.47,0.45,48.0,18.0,25.0,5.0,55.0,13.0,16.0,26.0,0.0,0.0,105.0,57.0,181.0,78,95.0,58.0,26.0,200.0,11.0,1168.0,1142.0,1173.0,1188.0,642.0,645.0,529.0,1.0,1.0,249.0
2006-07,NC State,ACC,0.56,0.48,61.0,38.0,20.0,3,48.0,23.0,16.0,9,0.53,0.48,69.0,25.0,42.0,2.0,60.0,10.0,21.0,29.0,0.02,-0.01,53.0,24.0,73.0,63,101.0,18.0,20.0,265.0,-48.0,691.0,895.0,1052.0,1092.0,559.0,677.0,1163.0,143.0,33.0,989.0
2007-08,NC State,ACC,0.58,0.52,62.0,42.0,15.0,5,45.0,22.0,16.0,7,0.44,0.42,55.0,21.0,31.0,3.0,69.0,13.0,27.0,29.0,0.14,0.1,69.0,10.0,121.0,75,131.0,63.0,58.0,273.0,-63.0,575.0,1243.0,868.0,1279.0,178.0,280.0,1267.0,1027.0,747.0,1170.0
2008-09,NC State,ACC,0.47,0.48,47.0,25.0,16.0,6,52.0,31.0,14.0,7,0.4,0.39,45.0,13.0,23.0,9.0,68.0,17.0,25.0,26.0,0.08,0.09,89.0,99.0,110.0,59,133.0,106.0,61.0,231.0,-43.0,1168.0,1354.0,1052.0,1351.0,326.0,303.0,1119.0,637.0,667.0,910.0
2009-10,NC State,ACC,0.57,0.53,63.0,38.0,20.0,5,47.0,24.0,16.0,7,0.45,0.44,56.0,20.0,28.0,8.0,68.0,14.0,27.0,27.0,0.12,0.09,68.0,54.0,88.0,63,124.0,39.0,61.0,273.0,-56.0,628.0,1204.0,807.0,1225.0,224.0,303.0,1220.0,905.0,667.0,1090.0
2010-11,NC State,ACC,0.56,0.58,59.0,35.0,15.0,9,47.0,27.0,16.0,4,0.48,0.47,54.0,14.0,26.0,14.0,58.0,17.0,23.0,18.0,0.07,0.11,63.0,36.0,126.0,26,98.0,99.0,71.0,124.0,-35.0,691.0,1108.0,550.0,1133.0,357.0,255.0,1063.0,564.0,814.0,785.0
2011-12,NC State,ACC,0.66,0.65,75.0,43.0,24.0,8,38.0,20.0,13.0,5,0.51,0.52,62.0,19.0,23.0,20.0,60.0,16.0,31.0,13.0,0.16,0.12,36.0,13.0,36.0,58,92.0,69.0,97.0,110.0,-56.0,207.0,982.0,246.0,919.0,128.0,227.0,1220.0,1119.0,872.0,1090.0
2012-13,NC State,ACC,0.71,0.66,81.0,50.0,24.0,7,33.0,16.0,11.0,6,0.61,0.61,74.0,17.0,35.0,22.0,47.0,17.0,20.0,10.0,0.1,0.05,34.0,7.0,37.0,58,62.0,107.0,34.0,44.0,-28.0,70.0,550.0,208.0,524.0,277.0,453.0,986.0,775.0,345.0,641.0
2013-14,NC State,ACC,0.55,0.48,57.0,32.0,22.0,3,46.0,23.0,14.0,9,0.69,0.69,81.0,25.0,36.0,20.0,37.0,7.0,18.0,12.0,-0.13,-0.21,67.0,59.0,55.0,88,35.0,18.0,31.0,57.0,32.0,753.0,252.0,1052.0,236.0,1182.0,1363.0,293.0,959.0,1290.0,734.0
2014-15,NC State,ACC,0.62,0.61,64.0,34.0,22.0,8,40.0,21.0,14.0,5,0.59,0.57,72.0,18.0,38.0,16.0,51.0,15.0,22.0,14.0,0.03,0.04,39.0,26.0,32.0,58,66.0,68.0,29.0,100.0,-27.0,371.0,641.0,411.0,691.0,503.0,496.0,978.0,223.0,267.0,626.0
2015-16,NC State,ACC,0.58,0.55,61.0,38.0,16.0,7,45.0,22.0,17.0,6,0.5,0.52,59.0,20.0,23.0,16.0,60.0,11.0,33.0,16.0,0.08,0.03,56.0,8.0,119.0,41,100.0,49.0,98.0,154.0,-44.0,575.0,1025.0,701.0,919.0,326.0,533.0,1130.0,637.0,174.0,936.0
2016-17,NC State,ACC,0.55,0.53,58.0,36.0,15.0,7,48.0,25.0,17.0,6,0.51,0.56,60.0,22.0,18.0,20.0,58.0,8.0,38.0,12.0,0.04,-0.03,67.0,27.0,138.0,37,72.0,39.0,113.0,64.0,-5.0,753.0,982.0,807.0,739.0,460.0,746.0,725.0,317.0,174.0,122.0
2017-18,NC State,ACC,0.68,0.68,72.0,42.0,21.0,9,34.0,18.0,12.0,4,0.57,0.6,68.0,24.0,23.0,21.0,51.0,8.0,31.0,12.0,0.11,0.07,39.0,24.0,72.0,21,47.0,17.0,82.0,41.0,-8.0,142.0,723.0,146.0,562.0,243.0,377.0,758.0,835.0,504.0,187.0
2018-19,NC State,ACC,0.68,0.68,75.0,42.0,24.0,9,35.0,19.0,12.0,4,0.61,0.63,70.0,26.0,31.0,13.0,44.0,5.0,27.0,12.0,0.07,0.05,30.0,22.0,36.0,33,62.0,9.0,84.0,92.0,-31.0,142.0,550.0,146.0,439.0,357.0,453.0,1023.0,564.0,345.0,709.0
2019-20,NC State,ACC,0.62,0.59,38.0,14.0,20.0,4,23.0,3.0,12.0,8,0.66,0.66,56.0,28.0,17.0,11.0,29.0,4.0,6.0,19.0,-0.04,-0.07,52.0,12.0,53.0,92,68.0,16.0,30.0,157.0,-15.0,371.0,358.0,496.0,321.0,819.0,921.0,844.0,317.0,504.0,356.0
2020-21,NC State,ACC,0.63,0.63,59.0,37.0,14.0,8,34.0,19.0,11.0,4,0.6,0.62,56.0,22.0,26.0,8.0,37.0,3.0,25.0,9.0,0.03,0.01,65.0,12.0,122.0,62,87.0,3.0,87.0,171.0,-22.0,327.0,595.0,315.0,475.0,503.0,613.0,921.0,223.0,33.0,519.0
2021-22,NC State,ACC,0.56,0.59,50.0,30.0,11.0,9,39.0,15.0,21.0,3,0.69,0.69,76.0,32.0,28.0,16.0,34.0,4.0,17.0,13.0,-0.13,-0.1,85.0,31.0,209.0,16,54.0,3.0,73.0,87.0,31.0,691.0,252.0,496.0,236.0,1182.0,1049.0,304.0,959.0,747.0,709.0
2006-07,Nebraska,B1G,0.56,0.58,58.0,32.0,17.0,9,46.0,27.0,14.0,5,0.75,0.77,92.0,22.0,37.0,33.0,31.0,10.0,20.0,1.0,-0.19,-0.19,50.0,31.0,105.0,13,26.0,47.0,31.0,1.0,23.0,691.0,88.0,550.0,54.0,1353.0,1321.0,381.0,1252.0,1218.0,547.0
2007-08,Nebraska,B1G,0.65,0.58,66.0,41.0,20.0,5,36.0,16.0,13.0,7,0.64,0.68,76.0,21.0,25.0,30.0,42.0,12.0,28.0,2.0,0.0,-0.1,56.0,16.0,100.0,52,34.0,26.0,73.0,3.0,22.0,233.0,427.0,550.0,261.0,642.0,1049.0,391.0,1.0,747.0,519.0
2008-09,Nebraska,B1G,0.54,0.58,52.0,25.0,18.0,9,45.0,28.0,13.0,4,0.68,0.68,81.0,15.0,35.0,31.0,38.0,16.0,19.0,3.0,-0.14,-0.1,71.0,106.0,74.0,32,37.0,72.0,36.0,3.0,34.0,819.0,289.0,550.0,261.0,1222.0,1049.0,279.0,1027.0,747.0,767.0
2009-10,Nebraska,B1G,0.51,0.56,52.0,27.0,15.0,10,49.0,27.0,18.0,4,0.7,0.75,88.0,32.0,30.0,26.0,38.0,2.0,29.0,7.0,-0.18,-0.19,75.0,65.0,150.0,11,21.0,4.0,53.0,7.0,54.0,970.0,215.0,648.0,93.0,1330.0,1321.0,134.0,1222.0,1218.0,1070.0
2010-11,Nebraska,B1G,0.58,0.62,59.0,30.0,19.0,10,42.0,25.0,13.0,4,0.7,0.69,83.0,13.0,41.0,29.0,35.0,18.0,14.0,3.0,-0.12,-0.07,58.0,69.0,87.0,18,43.0,101.0,21.0,6.0,15.0,575.0,215.0,369.0,236.0,1147.0,921.0,476.0,905.0,504.0,356.0
2011-12,Nebraska,B1G,0.55,0.57,56.0,35.0,12.0,9,45.0,23.0,18.0,4,0.69,0.72,82.0,24.0,33.0,25.0,36.0,9.0,22.0,5.0,-0.14,-0.15,88.0,93.0,147.0,25,35.0,35.0,64.0,6.0,53.0,753.0,252.0,601.0,153.0,1222.0,1220.0,138.0,1027.0,1033.0,1057.0
2012-13,Nebraska,B1G,0.51,0.55,54.0,29.0,15.0,10,52.0,30.0,18.0,4,0.75,0.75,96.0,25.0,45.0,26.0,32.0,9.0,16.0,7.0,-0.24,-0.2,53.0,31.0,103.0,24,11.0,16.0,11.0,5.0,42.0,970.0,88.0,701.0,93.0,1422.0,1349.0,210.0,1376.0,1263.0,896.0
2013-14,Nebraska,B1G,0.64,0.65,69.0,41.0,19.0,9,38.0,21.0,13.0,4,0.75,0.77,95.0,25.0,44.0,26.0,31.0,6.0,18.0,7.0,-0.11,-0.12,41.0,33.0,53.0,37,16.0,19.0,21.0,8.0,25.0,287.0,88.0,246.0,54.0,1111.0,1126.0,363.0,835.0,872.0,591.0
2014-15,Nebraska,B1G,0.55,0.57,56.0,34.0,13.0,9,45.0,23.0,18.0,4,0.64,0.65,79.0,21.0,35.0,23.0,44.0,11.0,23.0,10.0,-0.09,-0.08,77.0,48.0,155.0,28,31.0,41.0,41.0,11.0,46.0,753.0,427.0,601.0,359.0,1035.0,966.0,178.0,710.0,590.0,968.0
2015-16,Nebraska,B1G,0.56,0.52,59.0,37.0,16.0,6,47.0,22.0,18.0,7,0.7,0.7,85.0,18.0,35.0,32.0,37.0,12.0,21.0,4.0,-0.14,-0.18,85.0,53.0,164.0,39,43.0,95.0,34.0,1.0,42.0,691.0,215.0,868.0,215.0,1222.0,1303.0,210.0,1027.0,1176.0,896.0
2016-17,Nebraska,B1G,0.55,0.56,56.0,35.0,12.0,9,45.0,22.0,19.0,4,0.53,0.54,62.0,7.0,24.0,31.0,54.0,22.0,29.0,3.0,0.02,0.03,71.0,54.0,111.0,48,97.0,196.0,91.0,3.0,-26.0,753.0,895.0,648.0,837.0,559.0,533.0,970.0,143.0,174.0,608.0
2017-18,Nebraska,B1G,0.52,0.49,50.0,24.0,22.0,4,47.0,28.0,11.0,8,0.69,0.71,84.0,21.0,31.0,32.0,37.0,10.0,23.0,4.0,-0.18,-0.23,76.0,105.0,54.0,70,36.0,60.0,45.0,3.0,40.0,931.0,252.0,1016.0,179.0,1330.0,1386.0,227.0,1222.0,1339.0,863.0
2018-19,Nebraska,B1G,0.53,0.48,55.0,32.0,19.0,4,49.0,24.0,17.0,8,0.51,0.55,55.0,14.0,21.0,20.0,53.0,16.0,31.0,6.0,0.02,-0.07,49.0,40.0,51.0,57,69.0,94.0,101.0,12.0,-20.0,877.0,982.0,1052.0,785.0,559.0,921.0,902.0,143.0,504.0,475.0
2019-20,Nebraska,B1G,0.32,0.37,19.0,7.0,7.0,5,40.0,8.0,25.0,7,0.63,0.6,54.0,17.0,9.0,28.0,32.0,13.0,14.0,5.0,-0.31,-0.23,144.0,187.0,199.0,47,67.0,91.0,103.0,7.0,77.0,1459.0,467.0,1394.0,562.0,1468.0,1386.0,41.0,1458.0,1339.0,1298.0
2020-21,Nebraska,B1G,0.52,0.44,43.0,34.0,6.0,3,39.0,14.0,20.0,5,0.57,0.61,51.0,13.0,22.0,16.0,38.0,13.0,22.0,3.0,-0.05,-0.18,107.0,30.0,246.0,44,88.0,102.0,130.0,32.0,19.0,931.0,723.0,1205.0,524.0,865.0,1303.0,428.0,406.0,1176.0,449.0
2021-22,Nebraska,B1G,0.36,0.33,32.0,19.0,10.0,3,58.0,27.0,22.0,9,0.76,0.76,83.0,24.0,33.0,26.0,26.0,9.0,9.0,8.0,-0.41,-0.43,141.0,178.0,216.0,29,24.0,37.0,30.0,6.0,117.0,1435.0,73.0,1445.0,77.0,1486.0,1485.0,4.0,1486.0,1483.0,1458.0
2006-07,Nevada,MWC,0.67,0.68,72.0,35.0,29.0,8,36.0,26.0,5.0,5,0.5,0.5,60.0,17.0,28.0,15.0,61.0,15.0,31.0,15.0,0.17,0.18,60.0,104.0,23.0,53,132.0,164.0,86.0,147.0,-72.0,174.0,1025.0,146.0,1005.0,109.0,104.0,1319.0,1178.0,1176.0,1259.0
2007-08,Nevada,MWC,0.58,0.55,61.0,34.0,21.0,6,45.0,26.0,12.0,7,0.66,0.63,78.0,18.0,44.0,16.0,41.0,12.0,18.0,11.0,-0.08,-0.08,97.0,117.0,97.0,78,95.0,166.0,28.0,90.0,3.0,575.0,358.0,701.0,439.0,993.0,966.0,611.0,637.0,590.0,74.0
2008-09,Nevada,MWC,0.51,0.53,53.0,25.0,21.0,7,50.0,31.0,13.0,6,0.58,0.55,70.0,18.0,40.0,12.0,50.0,14.0,19.0,17.0,-0.07,-0.02,108.0,169.0,90.0,65,122.0,137.0,43.0,185.0,-14.0,970.0,675.0,807.0,785.0,954.0,707.0,833.0,564.0,95.0,332.0
2009-10,Nevada,MWC,0.62,0.62,65.0,36.0,21.0,8,40.0,22.0,13.0,5,0.41,0.42,45.0,17.0,17.0,11.0,64.0,16.0,28.0,20.0,0.21,0.2,78.0,114.0,62.0,59,166.0,132.0,143.0,222.0,-87.0,371.0,1326.0,369.0,1279.0,58.0,74.0,1384.0,1321.0,1263.0,1359.0
2010-11,Nevada,MWC,0.5,0.59,50.0,24.0,13.0,13,51.0,31.0,19.0,1,0.44,0.46,48.0,22.0,13.0,13.0,62.0,11.0,34.0,17.0,0.06,0.13,133.0,174.0,198.0,27,144.0,98.0,189.0,146.0,-11.0,1034.0,1243.0,496.0,1156.0,391.0,209.0,796.0,486.0,931.0,249.0
2011-12,Nevada,MWC,0.64,0.63,67.0,32.0,28.0,7,38.0,25.0,7.0,6,0.29,0.26,33.0,7.0,21.0,5.0,80.0,23.0,36.0,21.0,0.35,0.37,58.0,75.0,46.0,53,237.0,305.0,142.0,263.0,-179.0,287.0,1468.0,315.0,1475.0,5.0,3.0,1485.0,1474.0,1474.0,1485.0
2012-13,Nevada,MWC,0.44,0.45,44.0,25.0,12.0,7,57.0,32.0,19.0,6,0.37,0.32,42.0,8.0,30.0,4.0,71.0,23.0,23.0,25.0,0.06,0.13,155.0,214.0,180.0,72,215.0,297.0,109.0,240.0,-60.0,1263.0,1401.0,1173.0,1441.0,391.0,209.0,1252.0,486.0,931.0,1140.0
2013-14,Nevada,MWC,0.49,0.45,50.0,31.0,15.0,4,52.0,27.0,17.0,8,0.43,0.41,49.0,18.0,27.0,4.0,66.0,13.0,25.0,28.0,0.06,0.04,120.0,131.0,137.0,91,186.0,159.0,127.0,273.0,-67.0,1081.0,1267.0,1173.0,1305.0,391.0,496.0,1289.0,486.0,267.0,1209.0
2014-15,Nevada,MWC,0.57,0.52,57.0,41.0,9.0,7,43.0,15.0,22.0,6,0.3,0.3,33.0,9.0,16.0,8.0,78.0,21.0,37.0,20.0,0.27,0.22,145.0,55.0,307.0,72,247.0,287.0,215.0,238.0,-102.0,628.0,1462.0,868.0,1459.0,21.0,48.0,1425.0,1420.0,1312.0,1415.0
2015-16,Nevada,MWC,0.61,0.59,68.0,37.0,24.0,7,44.0,24.0,14.0,6,0.46,0.42,49.0,5.0,32.0,12.0,58.0,25.0,15.0,18.0,0.15,0.18,94.0,87.0,96.0,98,204.0,325.0,102.0,186.0,-111.0,420.0,1173.0,496.0,1279.0,155.0,104.0,1447.0,1076.0,1176.0,1439.0
2016-17,Nevada,MWC,0.51,0.52,52.0,19.0,28.0,5,50.0,36.0,7.0,7,0.52,0.52,60.0,11.0,30.0,19.0,55.0,19.0,25.0,11.0,-0.01,0.01,114.0,206.0,35.0,100,155.0,285.0,95.0,84.0,-41.0,970.0,941.0,868.0,919.0,687.0,613.0,1108.0,46.0,33.0,882.0
2017-18,Nevada,MWC,0.6,0.53,61.0,29.0,29.0,3,41.0,24.0,8.0,9,0.46,0.45,54.0,17.0,27.0,10.0,63.0,16.0,27.0,20.0,0.14,0.08,60.0,66.0,13.0,101,168.0,170.0,126.0,209.0,-108.0,470.0,1173.0,807.0,1188.0,178.0,343.0,1441.0,1027.0,590.0,1432.0
2018-19,Nevada,MWC,0.65,0.67,67.0,30.0,29.0,8,36.0,26.0,5.0,5,0.43,0.4,49.0,12.0,29.0,8.0,65.0,19.0,27.0,19.0,0.22,0.27,77.0,119.0,27.0,84,195.0,244.0,95.0,247.0,-119.0,233.0,1267.0,175.0,1333.0,52.0,20.0,1463.0,1350.0,1412.0,1461.0
2019-20,Nevada,MWC,0.48,0.43,28.0,2.0,19.0,7,30.0,12.0,12.0,6,0.49,0.48,41.0,14.0,10.0,17.0,43.0,16.0,14.0,13.0,-0.01,-0.05,163.0,283.0,89.0,116,170.0,236.0,102.0,171.0,-7.0,1122.0,1071.0,1237.0,1092.0,687.0,840.0,744.0,46.0,345.0,164.0
2020-21,Nevada,MWC,0.59,0.64,47.0,25.0,15.0,7,32.0,20.0,10.0,2,0.51,0.45,38.0,11.0,24.0,3.0,37.0,9.0,16.0,12.0,0.09,0.19,69.0,43.0,89.0,75,181.0,164.0,116.0,262.0,-112.0,522.0,982.0,279.0,1188.0,301.0,87.0,1449.0,710.0,1218.0,1442.0
2021-22,Nevada,MWC,0.51,0.52,45.0,25.0,12.0,8,44.0,21.0,18.0,5,0.33,0.33,34.0,18.0,13.0,3.0,68.0,13.0,29.0,26.0,0.17,0.19,86.0,64.0,135.0,59,223.0,163.0,195.0,310.0,-137.0,970.0,1440.0,868.0,1430.0,109.0,87.0,1479.0,1178.0,1218.0,1478.0
2006-07,New Mexico,MWC,0.48,0.47,49.0,28.0,15.0,6,54.0,30.0,17.0,7,0.5,0.5,54.0,24.0,20.0,10.0,54.0,9.0,25.0,20.0,-0.02,-0.03,138.0,167.0,167.0,81,103.0,48.0,85.0,176.0,35.0,1122.0,1025.0,1096.0,1005.0,741.0,746.0,273.0,143.0,174.0,785.0
2007-08,New Mexico,MWC,0.64,0.67,67.0,34.0,24.0,9,38.0,25.0,9.0,4,0.54,0.55,61.0,20.0,25.0,16.0,52.0,13.0,26.0,13.0,0.1,0.12,66.0,66.0,73.0,59,75.0,84.0,74.0,68.0,-9.0,287.0,850.0,175.0,785.0,277.0,227.0,767.0,775.0,872.0,205.0
2008-09,New Mexico,MWC,0.61,0.54,63.0,37.0,22.0,4,40.0,20.0,12.0,8,0.53,0.57,60.0,25.0,13.0,22.0,53.0,11.0,35.0,7.0,0.08,-0.03,77.0,88.0,69.0,73,98.0,73.0,155.0,66.0,-21.0,420.0,895.0,751.0,691.0,326.0,746.0,912.0,637.0,174.0,500.0
2009-10,New Mexico,MWC,0.64,0.52,69.0,38.0,30.0,1,38.0,22.0,5.0,11,0.45,0.5,50.0,19.0,11.0,20.0,60.0,13.0,37.0,10.0,0.19,0.03,59.0,50.0,14.0,112,102.0,75.0,189.0,42.0,-43.0,287.0,1204.0,868.0,1005.0,79.0,533.0,1119.0,1252.0,174.0,910.0
2010-11,New Mexico,MWC,0.4,0.35,43.0,20.0,22.0,1,65.0,41.0,13.0,11,0.49,0.5,52.0,13.0,19.0,20.0,54.0,18.0,26.0,10.0,-0.09,-0.16,109.0,141.0,71.0,116,104.0,162.0,106.0,43.0,6.0,1371.0,1071.0,1417.0,1005.0,1035.0,1252.0,581.0,710.0,1087.0,148.0
2011-12,New Mexico,MWC,0.61,0.5,66.0,37.0,28.0,1,42.0,24.0,7.0,11,0.46,0.45,52.0,11.0,27.0,14.0,60.0,20.0,25.0,15.0,0.15,0.04,70.0,63.0,27.0,119,164.0,275.0,100.0,117.0,-94.0,420.0,1173.0,965.0,1188.0,155.0,496.0,1410.0,1076.0,267.0,1394.0
2012-13,New Mexico,MWC,0.65,0.59,70.0,37.0,29.0,4,37.0,22.0,6.0,9,0.48,0.51,58.0,17.0,21.0,20.0,62.0,14.0,35.0,13.0,0.17,0.08,57.0,60.0,3.0,108,148.0,187.0,143.0,115.0,-91.0,233.0,1108.0,496.0,960.0,109.0,343.0,1395.0,1178.0,590.0,1376.0
2013-14,New Mexico,MWC,0.65,0.56,67.0,37.0,27.0,3,36.0,20.0,7.0,9,0.45,0.48,51.0,11.0,16.0,24.0,62.0,19.0,36.0,7.0,0.2,0.08,66.0,69.0,18.0,110,176.0,275.0,184.0,68.0,-110.0,233.0,1204.0,648.0,1092.0,71.0,343.0,1446.0,1300.0,590.0,1438.0
2014-15,New Mexico,MWC,0.5,0.45,51.0,32.0,15.0,4,51.0,27.0,16.0,8,0.58,0.59,69.0,21.0,29.0,19.0,50.0,13.0,25.0,12.0,-0.08,-0.14,126.0,90.0,175.0,112,107.0,110.0,129.0,82.0,19.0,1034.0,675.0,1173.0,605.0,993.0,1188.0,428.0,637.0,980.0,449.0
2015-16,New Mexico,MWC,0.59,0.57,63.0,39.0,17.0,7,44.0,23.0,15.0,6,0.51,0.52,57.0,17.0,23.0,17.0,55.0,14.0,27.0,14.0,0.08,0.05,93.0,47.0,137.0,95,137.0,165.0,140.0,107.0,-44.0,522.0,982.0,601.0,919.0,326.0,453.0,1130.0,637.0,345.0,936.0
2016-17,New Mexico,MWC,0.55,0.59,56.0,30.0,17.0,9,45.0,27.0,14.0,4,0.46,0.47,51.0,15.0,20.0,16.0,61.0,15.0,30.0,16.0,0.1,0.12,81.0,74.0,87.0,83,151.0,152.0,168.0,132.0,-69.0,753.0,1173.0,496.0,1133.0,277.0,227.0,1302.0,775.0,872.0,1231.0
2017-18,New Mexico,MWC,0.42,0.4,42.0,20.0,19.0,3,57.0,33.0,15.0,9,0.45,0.49,53.0,23.0,14.0,16.0,65.0,10.0,39.0,16.0,-0.02,-0.09,132.0,164.0,119.0,112,162.0,90.0,215.0,181.0,-30.0,1327.0,1204.0,1329.0,1047.0,741.0,1009.0,1008.0,143.0,667.0,688.0
2018-19,New Mexico,MWC,0.42,0.38,40.0,23.0,14.0,3,55.0,28.0,18.0,9,0.45,0.51,50.0,24.0,12.0,14.0,61.0,6.0,41.0,14.0,-0.03,-0.13,157.0,168.0,191.0,112,125.0,55.0,163.0,158.0,32.0,1327.0,1204.0,1377.0,960.0,781.0,1157.0,293.0,223.0,931.0,734.0
2019-20,New Mexico,MWC,0.55,0.5,34.0,14.0,18.0,2,28.0,4.0,14.0,10,0.42,0.42,36.0,14.0,11.0,11.0,50.0,17.0,14.0,19.0,0.13,0.08,110.0,65.0,143.0,121,222.0,231.0,208.0,227.0,-112.0,753.0,1295.0,965.0,1279.0,196.0,343.0,1449.0,959.0,590.0,1442.0
2020-21,New Mexico,MWC,0.32,0.29,22.0,16.0,4.0,2,46.0,25.0,16.0,5,0.35,0.41,28.0,14.0,10.0,4.0,51.0,5.0,36.0,10.0,-0.03,-0.12,203.0,194.0,307.0,107,162.0,46.0,182.0,259.0,40.0,1459.0,1418.0,1467.0,1305.0,781.0,1126.0,227.0,223.0,872.0,863.0
2021-22,New Mexico,MWC,0.36,0.34,32.0,18.0,11.0,3,56.0,28.0,19.0,9,0.65,0.65,68.0,25.0,23.0,20.0,37.0,10.0,17.0,10.0,-0.28,-0.32,157.0,177.0,170.0,124,120.0,91.0,143.0,125.0,37.0,1435.0,390.0,1432.0,359.0,1452.0,1466.0,251.0,1432.0,1457.0,815.0
2006-07,New Mexico State,IND (FBS),0.5,0.49,51.0,22.0,25.0,4,51.0,34.0,9.0,8,0.61,0.62,77.0,13.0,31.0,33.0,49.0,18.0,27.0,4.0,-0.11,-0.13,141.0,244.0,70.0,108,120.0,226.0,104.0,31.0,20.0,1034.0,550.0,1016.0,475.0,1111.0,1157.0,413.0,835.0,931.0,475.0
2007-08,New Mexico State,IND (FBS),0.49,0.46,53.0,28.0,21.0,4,56.0,33.0,14.0,9,0.6,0.65,75.0,23.0,26.0,26.0,51.0,9.0,36.0,6.0,-0.11,-0.19,141.0,168.0,142.0,112,79.0,83.0,112.0,42.0,62.0,1081.0,595.0,1136.0,359.0,1111.0,1321.0,98.0,835.0,1218.0,1159.0
2008-09,New Mexico State,IND (FBS),0.61,0.5,64.0,44.0,17.0,3,41.0,17.0,15.0,9,0.57,0.55,68.0,9.0,33.0,26.0,52.0,22.0,21.0,9.0,0.04,-0.05,120.0,124.0,120.0,117,139.0,290.0,93.0,33.0,-18.0,420.0,723.0,965.0,785.0,460.0,840.0,879.0,317.0,345.0,423.0
2009-10,New Mexico State,IND (FBS),0.58,0.5,61.0,36.0,22.0,3,45.0,23.0,12.0,10,0.56,0.58,65.0,18.0,27.0,20.0,51.0,14.0,28.0,9.0,0.02,-0.09,101.0,127.0,56.0,120,116.0,156.0,125.0,66.0,-15.0,575.0,770.0,965.0,644.0,559.0,1009.0,844.0,143.0,667.0,356.0
2010-11,New Mexico State,IND (FBS),0.5,0.41,52.0,34.0,16.0,2,51.0,24.0,17.0,10,0.61,0.58,76.0,14.0,44.0,18.0,48.0,18.0,17.0,13.0,-0.11,-0.17,141.0,158.0,146.0,119,105.0,191.0,50.0,75.0,36.0,1034.0,550.0,1303.0,644.0,1111.0,1280.0,265.0,835.0,1131.0,801.0
2011-12,New Mexico State,IND (FBS),0.6,0.54,65.0,35.0,26.0,4,43.0,24.0,10.0,9,0.46,0.45,53.0,6.0,24.0,23.0,63.0,24.0,29.0,10.0,0.14,0.09,72.0,40.0,64.0,113,162.0,317.0,110.0,60.0,-90.0,470.0,1173.0,751.0,1188.0,178.0,303.0,1392.0,1027.0,667.0,1372.0
2012-13,New Mexico State,IND (FBS),0.52,0.43,54.0,29.0,24.0,1,50.0,28.0,11.0,11,0.61,0.6,74.0,15.0,37.0,22.0,47.0,16.0,20.0,11.0,-0.09,-0.17,114.0,165.0,56.0,122,136.0,239.0,84.0,85.0,-22.0,931.0,550.0,1237.0,562.0,1035.0,1280.0,921.0,710.0,1131.0,519.0
2013-14,New Mexico State,IND (FBS),0.5,0.44,51.0,23.0,26.0,2,51.0,31.0,10.0,10,0.54,0.53,64.0,11.0,31.0,22.0,54.0,20.0,23.0,11.0,-0.04,-0.09,154.0,262.0,77.0,122,176.0,285.0,151.0,93.0,-23.0,1034.0,850.0,1205.0,880.0,819.0,1009.0,937.0,317.0,667.0,547.0
2014-15,New Mexico State,IND (FBS),0.38,0.36,36.0,11.0,23.0,2,59.0,38.0,11.0,10,0.71,0.7,86.0,22.0,47.0,17.0,35.0,8.0,16.0,11.0,-0.33,-0.34,174.0,288.0,107.0,126,96.0,115.0,43.0,131.0,77.0,1407.0,190.0,1403.0,215.0,1475.0,1469.0,41.0,1468.0,1463.0,1298.0
2015-16,New Mexico State,IND (FBS),0.58,0.51,60.0,34.0,23.0,3,43.0,23.0,11.0,9,0.75,0.78,92.0,26.0,38.0,28.0,31.0,4.0,21.0,6.0,-0.17,-0.27,126.0,145.0,112.0,122,74.0,93.0,68.0,62.0,52.0,575.0,88.0,918.0,42.0,1305.0,1437.0,145.0,1178.0,1412.0,1037.0
