school,year,conf_fb,g_fb,w_fb,l_fb,t_fb,win_pct_fb,g_conf_fb,w_conf_fb,l_conf_fb,t_conf_fb,win_pct_conf_fb,coach_fb
Ohio State,2008,Big Ten,13,10,3,0,0.769,8,7,1,0,0.875,Jim Tressel (10-3)
Ohio State,2007,Big Ten,13,11,2,0,0.846,8,7,1,0,0.875,Jim Tressel (11-2)
Ohio State,2006,Big Ten,13,12,1,0,0.923,8,8,0,0,1,Jim Tressel (12-1)
Ohio State,2005,Big Ten,12,10,2,0,0.833,8,7,1,0,0.875,Jim Tressel (10-2)
Ohio State,2004,Big Ten,12,8,4,0,0.667,8,4,4,0,0.5,Jim Tressel (8-4)
Ohio State,2003,Big Ten,13,11,2,0,0.846,8,6,2,0,0.75,Jim Tressel (11-2)
Ohio State,2002,Big Ten,14,14,0,0,1,8,8,0,0,1,Jim Tressel (14-0)
Ohio State,2001,Big Ten,12,7,5,0,0.583,8,5,3,0,0.625,Jim Tressel (7-5)
Ohio State,2000,Big Ten,12,8,4,0,0.667,8,5,3,0,0.625,John Cooper (8-4)
Ohio State,1999,Big Ten,12,6,6,0,0.5,8,3,5,0,0.375,John Cooper (6-6)
Ohio State,1998,Big Ten,12,11,1,0,0.917,8,7,1,0,0.875,John Cooper (11-1)
Ohio State,1997,Big Ten,13,10,3,0,0.769,8,6,2,0,0.75,John Cooper (10-3)
Ohio State,1996,Big Ten,12,11,1,0,0.917,8,7,1,0,0.875,John Cooper (11-1)
Ohio State,1995,Big Ten,13,11,2,0,0.846,8,7,1,0,0.875,John Cooper (11-2)
Ohio State,1994,Big Ten,13,9,4,0,0.692,8,6,2,0,0.75,John Cooper (9-4)
Ohio State,1993,Big Ten,12,10,1,1,0.875,8,6,1,1,0.813,John Cooper (10-1-1)
Ohio State,1992,Big Ten,12,8,3,1,0.708,8,5,2,1,0.688,John Cooper (8-3-1)
Ohio State,1991,Big Ten,12,8,4,0,0.667,8,5,3,0,0.625,John Cooper (8-4)
Ohio State,1990,Big Ten,12,7,4,1,0.625,8,5,2,1,0.688,John Cooper (7-4-1)
Ohio State,1989,Big Ten,12,8,4,0,0.667,8,6,2,0,0.75,John Cooper (8-4)
Ohio State,1988,Big Ten,11,4,6,1,0.409,8,2,5,1,0.313,John Cooper (4-6-1)
Ohio State,1987,Big Ten,11,6,4,1,0.591,8,4,4,0,0.5,Earle Bruce (6-4-1)
Ohio State,1986,Big Ten,13,10,3,0,0.769,8,7,1,0,0.875,Earle Bruce (10-3)
Ohio State,1985,Big Ten,12,9,3,0,0.75,8,5,3,0,0.625,Earle Bruce (9-3)
Ohio State,1984,Big Ten,12,9,3,0,0.75,9,7,2,0,0.778,Earle Bruce (9-3)
Ohio State,1983,Big Ten,12,9,3,0,0.75,9,6,3,0,0.667,Earle Bruce (9-3)
Ohio State,1982,Big Ten,12,9,3,0,0.75,8,7,1,0,0.875,Earle Bruce (9-3)
Ohio State,1981,Big Ten,12,9,3,0,0.75,8,6,2,0,0.75,Earle Bruce (9-3)
Ohio State,1980,Big Ten,12,9,3,0,0.75,8,7,1,0,0.875,Earle Bruce (9-3)
Ohio State,1979,Big Ten,12,11,1,0,0.917,8,8,0,0,1,Earle Bruce (11-1)
Ohio State,1978,Big Ten,12,7,4,1,0.625,8,6,2,0,0.75,Woody Hayes (7-4-1)
Ohio State,1977,Big Ten,12,9,3,0,0.75,8,7,1,0,0.875,Woody Hayes (9-3)
Ohio State,1976,Big Ten,12,9,2,1,0.792,8,7,1,0,0.875,Woody Hayes (9-2-1)
Ohio State,1975,Big Ten,12,11,1,0,0.917,8,8,0,0,1,Woody Hayes (11-1)
Ohio State,1974,Big Ten,12,10,2,0,0.833,8,7,1,0,0.875,Woody Hayes (10-2)
Ohio State,1973,Big Ten,11,10,0,1,0.955,8,7,0,1,0.938,Woody Hayes (10-0-1)
Ohio State,1972,Big Ten,11,9,2,0,0.818,8,7,1,0,0.875,Woody Hayes (9-2)
Ohio State,1971,Big Ten,10,6,4,0,0.6,8,5,3,0,0.625,Woody Hayes (6-4)
Ohio State,1970,Big Ten,10,9,1,0,0.9,7,7,0,0,1,Woody Hayes (9-1)
Ohio State,1969,Big Ten,9,8,1,0,0.889,7,6,1,0,0.857,Woody Hayes (8-1)
Ohio State,1968,Big Ten,10,10,0,0,1,7,7,0,0,1,Woody Hayes (10-0)
Ohio State,1967,Big Ten,9,6,3,0,0.667,7,5,2,0,0.714,Woody Hayes (6-3)
Ohio State,1966,Big Ten,9,4,5,0,0.444,7,3,4,0,0.429,Woody Hayes (4-5)
Ohio State,1965,Big Ten,9,7,2,0,0.778,7,6,1,0,0.857,Woody Hayes (7-2)
Ohio State,1964,Big Ten,9,7,2,0,0.778,6,5,1,0,0.833,Woody Hayes (7-2)
Ohio State,1963,Big Ten,9,5,3,1,0.611,6,4,1,1,0.75,Woody Hayes (5-3-1)
Ohio State,1962,Big Ten,9,6,3,0,0.667,6,4,2,0,0.667,Woody Hayes (6-3)
Ohio State,1961,Big Ten,9,8,0,1,0.944,6,6,0,0,1,Woody Hayes (8-0-1)
Ohio State,1960,Big Ten,9,7,2,0,0.778,7,5,2,0,0.714,Woody Hayes (7-2)
Ohio State,1959,Big Ten,9,3,5,1,0.389,7,2,4,1,0.357,Woody Hayes (3-5-1)
Ohio State,1958,Big Ten,9,6,1,2,0.778,7,4,1,2,0.714,Woody Hayes (6-1-2)
Ohio State,1957,Big Ten,10,9,1,0,0.9,7,7,0,0,1,Woody Hayes (9-1)
Ohio State,1956,Big Ten,9,6,3,0,0.667,6,4,2,0,0.667,Woody Hayes (6-3)
Ohio State,1955,Big Ten,9,7,2,0,0.778,6,6,0,0,1,Woody Hayes (7-2)
Ohio State,1954,Big Ten,10,10,0,0,1,7,7,0,0,1,Woody Hayes (10-0)
Ohio State,1953,Big Ten,9,6,3,0,0.667,7,4,3,0,0.571,Woody Hayes (6-3)
Ohio State,1952,Western,9,6,3,0,0.667,7,5,2,0,0.714,Woody Hayes (6-3)
Ohio State,1951,Western,9,4,3,2,0.556,6,2,2,2,0.5,Woody Hayes (4-3-2)
Ohio State,1950,Western,9,6,3,0,0.667,7,5,2,0,0.714,Wesley Fesler (6-3)
Ohio State,1949,Western,10,7,1,2,0.8,6,4,1,1,0.75,Wesley Fesler (7-1-2)
Ohio State,1948,Western,9,6,3,0,0.667,6,3,3,0,0.5,Wesley Fesler (6-3)
Ohio State,1947,Western,9,2,6,1,0.278,6,1,4,1,0.25,Wesley Fesler (2-6-1)
Ohio State,1946,Western,9,4,3,2,0.556,6,2,3,1,0.417,Paul Bixler (4-3-2)
Ohio State,1945,Western,9,7,2,0,0.778,7,5,2,0,0.714,Carroll Widdoes (7-2)
Oklahoma,2021,Big 12,13,11,2,0,0.846,9,7,2,0,0.778,"Lincoln Riley (10-2), Bob Stoops (1-0)"
Oklahoma,2020,Big 12,11,9,2,0,0.818,9,7,2,0,0.778,Lincoln Riley (9-2)
Oklahoma,2019,Big 12,14,12,2,0,0.857,9,8,1,0,0.889,Lincoln Riley (12-2)
Oklahoma,2018,Big 12,14,12,2,0,0.857,10,9,1,0,0.9,Lincoln Riley (12-2)
Oklahoma,2017,Big 12,14,12,2,0,0.857,9,8,1,0,0.889,Lincoln Riley (12-2)
Oklahoma,2016,Big 12,13,11,2,0,0.846,9,9,0,0,1,Bob Stoops (11-2)
Oklahoma,2015,Big 12,13,11,2,0,0.846,9,8,1,0,0.889,Bob Stoops (11-2)
Oklahoma,2014,Big 12,13,8,5,0,0.615,9,5,4,0,0.556,Bob Stoops (8-5)
Oklahoma,2013,Big 12,13,11,2,0,0.846,9,7,2,0,0.778,Bob Stoops (11-2)
Oklahoma,2012,Big 12,13,10,3,0,0.769,9,8,1,0,0.889,Bob Stoops (10-3)
Oklahoma,2011,Big 12,13,10,3,0,0.769,9,6,3,0,0.667,Bob Stoops (10-3)
Oklahoma,2010,Big 12,14,12,2,0,0.857,8,6,2,0,0.75,Bob Stoops (12-2)
Oklahoma,2009,Big 12,13,8,5,0,0.615,8,5,3,0,0.625,Bob Stoops (8-5)
Oklahoma,2008,Big 12,14,12,2,0,0.857,8,7,1,0,0.875,Bob Stoops (12-2)
Oklahoma,2007,Big 12,14,11,3,0,0.786,8,6,2,0,0.75,Bob Stoops (11-3)
Oklahoma,2006,Big 12,14,11,3,0,0.786,8,7,1,0,0.875,Bob Stoops (11-3)
Oklahoma,2005,Big 12,12,8,4,0,0.667,8,6,2,0,0.75,Bob Stoops (8-4)
Oklahoma,2004,Big 12,13,12,1,0,0.923,8,8,0,0,1,Bob Stoops (12-1)
Oklahoma,2003,Big 12,14,12,2,0,0.857,8,8,0,0,1,Bob Stoops (12-2)
Oklahoma,2002,Big 12,14,12,2,0,0.857,8,6,2,0,0.75,Bob Stoops (12-2)
Oklahoma,2001,Big 12,13,11,2,0,0.846,8,6,2,0,0.75,Bob Stoops (11-2)
Oklahoma,2000,Big 12,13,13,0,0,1,8,8,0,0,1,Bob Stoops (13-0)
Oklahoma,1999,Big 12,12,7,5,0,0.583,8,5,3,0,0.625,Bob Stoops (7-5)
Oklahoma,1998,Big 12,11,5,6,0,0.455,8,3,5,0,0.375,John Blake (5-6)
Oklahoma,1997,Big 12,12,4,8,0,0.333,8,2,6,0,0.25,John Blake (4-8)
Oklahoma,1996,Big 12,11,3,8,0,0.273,8,3,5,0,0.375,John Blake (3-8)
Oklahoma,1995,Big 8,11,5,5,1,0.5,7,2,5,0,0.286,Howard Schnellenberger (5-5-1)
Oklahoma,1994,Big 8,12,6,6,0,0.5,7,4,3,0,0.571,Gary Gibbs (6-6)
Oklahoma,1993,Big 8,12,9,3,0,0.75,7,4,3,0,0.571,Gary Gibbs (9-3)
Oklahoma,1992,Big 8,11,5,4,2,0.545,7,3,2,2,0.571,Gary Gibbs (5-4-2)
Oklahoma,1991,Big 8,12,9,3,0,0.75,7,5,2,0,0.714,Gary Gibbs (9-3)
Oklahoma,1990,Big 8,11,8,3,0,0.727,7,5,2,0,0.714,Gary Gibbs (8-3)
Oklahoma,1989,Big 8,11,7,4,0,0.636,7,5,2,0,0.714,Gary Gibbs (7-4)
Oklahoma,1988,Big 8,12,9,3,0,0.75,7,6,1,0,0.857,Barry Switzer (9-3)
Oklahoma,1987,Big 8,12,11,1,0,0.917,7,7,0,0,1,Barry Switzer (11-1)
Oklahoma,1986,Big 8,12,11,1,0,0.917,7,7,0,0,1,Barry Switzer (11-1)
Oklahoma,1985,Big 8,12,11,1,0,0.917,7,7,0,0,1,Barry Switzer (11-1)
Oklahoma,1984,Big 8,12,9,2,1,0.792,7,6,1,0,0.857,Barry Switzer (9-2-1)
Oklahoma,1983,Big 8,12,8,4,0,0.667,7,5,2,0,0.714,Barry Switzer (8-4)
Oklahoma,1982,Big 8,12,8,4,0,0.667,7,6,1,0,0.857,Barry Switzer (8-4)
Oklahoma,1981,Big 8,12,7,4,1,0.625,7,4,2,1,0.643,Barry Switzer (7-4-1)
Oklahoma,1980,Big 8,12,10,2,0,0.833,7,7,0,0,1,Barry Switzer (10-2)
Oklahoma,1979,Big 8,12,11,1,0,0.917,7,7,0,0,1,Barry Switzer (11-1)
Oklahoma,1978,Big 8,12,11,1,0,0.917,8,7,1,0,0.875,Barry Switzer (11-1)
Oklahoma,1977,Big 8,12,10,2,0,0.833,7,7,0,0,1,Barry Switzer (10-2)
Oklahoma,1976,Big 8,12,9,2,1,0.792,7,5,2,0,0.714,Barry Switzer (9-2-1)
Oklahoma,1975,Big 8,12,11,1,0,0.917,7,6,1,0,0.857,Barry Switzer (11-1)
Oklahoma,1974,Big 8,11,11,0,0,1,7,7,0,0,1,Barry Switzer (11-0)
Oklahoma,1973,Big 8,11,10,0,1,0.955,7,7,0,0,1,Barry Switzer (10-0-1)
Oklahoma,1972,Big 8,12,11,1,0,0.917,7,6,1,0,0.857,Chuck Fairbanks (11-1)
Oklahoma,1971,Big 8,12,11,1,0,0.917,7,6,1,0,0.857,Chuck Fairbanks (11-1)
Oklahoma,1970,Big 8,12,7,4,1,0.625,7,5,2,0,0.714,Chuck Fairbanks (7-4-1)
Oklahoma,1969,Big 8,10,6,4,0,0.6,7,4,3,0,0.571,Chuck Fairbanks (6-4)
Oklahoma,1968,Big 8,11,7,4,0,0.636,7,6,1,0,0.857,Chuck Fairbanks (7-4)
Oklahoma,1967,Big 8,11,10,1,0,0.909,7,7,0,0,1,Chuck Fairbanks (10-1)
Oklahoma,1966,Big 8,10,6,4,0,0.6,7,4,3,0,0.571,Jim MacKenzie (6-4)
Oklahoma,1965,Big 8,10,3,7,0,0.3,7,3,4,0,0.429,Gomer Jones (3-7)
Oklahoma,1964,Big 8,11,6,4,1,0.591,7,5,1,1,0.786,Gomer Jones (6-4-1)
Oklahoma,1963,Big 8,10,8,2,0,0.8,7,6,1,0,0.857,Bud Wilkinson (8-2)
Oklahoma,1962,Big 8,11,8,3,0,0.727,7,7,0,0,1,Bud Wilkinson (8-3)
Oklahoma,1961,Big 8,10,5,5,0,0.5,7,4,3,0,0.571,Bud Wilkinson (5-5)
Oklahoma,1960,Big 8,10,3,6,1,0.35,7,2,4,1,0.357,Bud Wilkinson (3-6-1)
Oklahoma,1959,Big 7,10,7,3,0,0.7,6,5,1,0,0.833,Bud Wilkinson (7-3)
Oklahoma,1958,Big 7,11,10,1,0,0.909,6,6,0,0,1,Bud Wilkinson (10-1)
Oklahoma,1957,Big 7,11,10,1,0,0.909,6,6,0,0,1,Bud Wilkinson (10-1)
Oklahoma,1956,Big 7,10,10,0,0,1,6,6,0,0,1,Bud Wilkinson (10-0)
Oklahoma,1955,Big 7,11,11,0,0,1,6,6,0,0,1,Bud Wilkinson (11-0)
Oklahoma,1954,Big 7,10,10,0,0,1,6,6,0,0,1,Bud Wilkinson (10-0)
Oklahoma,1953,Big 7,11,9,1,1,0.864,6,6,0,0,1,Bud Wilkinson (9-1-1)
Oklahoma,1952,Big 7,10,8,1,1,0.85,6,5,0,1,0.917,Bud Wilkinson (8-1-1)
Oklahoma,1951,Big 7,10,8,2,0,0.8,6,6,0,0,1,Bud Wilkinson (8-2)
Oklahoma,1950,Big 7,11,10,1,0,0.909,6,6,0,0,1,Bud Wilkinson (10-1)
Oklahoma,1949,Big 7,11,11,0,0,1,5,5,0,0,1,Bud Wilkinson (11-0)
Oklahoma,1948,Big 7,11,10,1,0,0.909,5,5,0,0,1,Bud Wilkinson (10-1)
Oklahoma,1947,Big 6,10,7,2,1,0.75,5,4,0,1,0.9,Bud Wilkinson (7-2-1)
Oklahoma,1946,Big 6,11,8,3,0,0.727,5,4,1,0,0.8,Jim Tatum (8-3)
Oklahoma,1945,Big 6,10,5,5,0,0.5,5,4,1,0,0.8,Snorter Luster (5-5)
Oklahoma State,2021,Big 12,14,12,2,0,0.857,10,8,2,0,0.8,Mike Gundy (12-2)
Oklahoma State,2020,Big 12,11,8,3,0,0.727,9,6,3,0,0.667,Mike Gundy (8-3)
Oklahoma State,2019,Big 12,13,8,5,0,0.615,9,5,4,0,0.556,Mike Gundy (8-5)
Oklahoma State,2018,Big 12,13,7,6,0,0.538,9,3,6,0,0.333,Mike Gundy (7-6)
Oklahoma State,2017,Big 12,13,10,3,0,0.769,9,6,3,0,0.667,Mike Gundy (10-3)
Oklahoma State,2016,Big 12,13,10,3,0,0.769,9,7,2,0,0.778,Mike Gundy (10-3)
Oklahoma State,2015,Big 12,13,10,3,0,0.769,9,7,2,0,0.778,Mike Gundy (10-3)
Oklahoma State,2014,Big 12,13,7,6,0,0.538,9,4,5,0,0.444,Mike Gundy (7-6)
Oklahoma State,2013,Big 12,13,10,3,0,0.769,9,7,2,0,0.778,Mike Gundy (10-3)
Oklahoma State,2012,Big 12,13,8,5,0,0.615,9,5,4,0,0.556,Mike Gundy (8-5)
Oklahoma State,2011,Big 12,13,12,1,0,0.923,9,8,1,0,0.889,Mike Gundy (12-1)
Oklahoma State,2010,Big 12,13,11,2,0,0.846,8,6,2,0,0.75,Mike Gundy (11-2)
Oklahoma State,2009,Big 12,13,9,4,0,0.692,8,6,2,0,0.75,Mike Gundy (9-4)
Oklahoma State,2008,Big 12,13,9,4,0,0.692,8,5,3,0,0.625,Mike Gundy (9-4)
Oklahoma State,2007,Big 12,13,7,6,0,0.538,8,4,4,0,0.5,Mike Gundy (7-6)
Oklahoma State,2006,Big 12,13,7,6,0,0.538,8,3,5,0,0.375,Mike Gundy (7-6)
Oklahoma State,2005,Big 12,11,4,7,0,0.364,8,1,7,0,0.125,Mike Gundy (4-7)
Oklahoma State,2004,Big 12,12,7,5,0,0.583,8,4,4,0,0.5,Les Miles (7-5)
Oklahoma State,2003,Big 12,13,9,4,0,0.692,8,5,3,0,0.625,Les Miles (9-4)
Oklahoma State,2002,Big 12,13,8,5,0,0.615,8,5,3,0,0.625,Les Miles (8-5)
Oklahoma State,2001,Big 12,11,4,7,0,0.364,8,2,6,0,0.25,Les Miles (4-7)
Oklahoma State,2000,Big 12,11,3,8,0,0.273,8,1,7,0,0.125,Bob Simmons (3-8)
Oklahoma State,1999,Big 12,11,5,6,0,0.455,8,3,5,0,0.375,Bob Simmons (5-6)
Oklahoma State,1998,Big 12,11,5,6,0,0.455,8,3,5,0,0.375,Bob Simmons (5-6)
Oklahoma State,1997,Big 12,12,8,4,0,0.667,8,5,3,0,0.625,Bob Simmons (8-4)
Oklahoma State,1996,Big 12,11,5,6,0,0.455,8,2,6,0,0.25,Bob Simmons (5-6)
Oklahoma State,1995,Big 8,12,4,8,0,0.333,7,2,5,0,0.286,Bob Simmons (4-8)
Oklahoma State,1994,Big 8,11,3,7,1,0.318,7,0,6,1,0.071,Pat Jones (3-7-1)
Oklahoma State,1993,Big 8,11,3,8,0,0.273,7,0,7,0,0,Pat Jones (3-8)
Oklahoma State,1992,Big 8,11,4,6,1,0.409,7,2,4,1,0.357,Pat Jones (4-6-1)
Oklahoma State,1991,Big 8,11,0,10,1,0.045,7,0,6,1,0.071,Pat Jones (0-10-1)
Oklahoma State,1990,Big 8,11,4,7,0,0.364,7,2,5,0,0.286,Pat Jones (4-7)
Oklahoma State,1989,Big 8,11,4,7,0,0.364,7,3,4,0,0.429,Pat Jones (4-7)
Oklahoma State,1988,Big 8,12,10,2,0,0.833,7,5,2,0,0.714,Pat Jones (10-2)
Oklahoma State,1987,Big 8,12,10,2,0,0.833,7,5,2,0,0.714,Pat Jones (10-2)
Oklahoma State,1986,Big 8,11,6,5,0,0.545,7,4,3,0,0.571,Pat Jones (6-5)
Oklahoma State,1985,Big 8,12,8,4,0,0.667,7,4,3,0,0.571,Pat Jones (8-4)
Oklahoma State,1984,Big 8,12,10,2,0,0.833,7,5,2,0,0.714,Pat Jones (10-2)
Oklahoma State,1983,Big 8,12,8,4,0,0.667,7,3,4,0,0.429,Jimmy Johnson (8-4)
Oklahoma State,1982,Big 8,11,4,5,2,0.455,7,3,2,2,0.571,Jimmy Johnson (4-5-2)
Oklahoma State,1981,Big 8,12,7,5,0,0.583,7,4,3,0,0.571,Jimmy Johnson (7-5)
Oklahoma State,1980,Big 8,11,3,7,1,0.318,7,2,4,1,0.357,Jimmy Johnson (3-7-1)
Oklahoma State,1979,Big 8,11,7,4,0,0.636,7,5,2,0,0.714,Jimmy Johnson (7-4)
Oklahoma State,1978,Big 8,11,3,8,0,0.273,7,3,4,0,0.429,Jim Stanley (3-8)
Oklahoma State,1977,Big 8,11,4,7,0,0.364,7,2,5,0,0.286,Jim Stanley (4-7)
Oklahoma State,1976,Big 8,12,9,3,0,0.75,7,5,2,0,0.714,Jim Stanley (9-3)
Oklahoma State,1975,Big 8,11,7,4,0,0.636,7,3,4,0,0.429,Jim Stanley (7-4)
Oklahoma State,1974,Big 8,12,7,5,0,0.583,7,4,3,0,0.571,Jim Stanley (7-5)
Oklahoma State,1973,Big 8,11,5,4,2,0.545,7,2,3,2,0.429,Jim Stanley (5-4-2)
Oklahoma State,1972,Big 8,11,6,5,0,0.545,7,4,3,0,0.571,Dave Smith (6-5)
Oklahoma State,1971,Big 8,11,4,6,1,0.409,7,2,5,0,0.286,Floyd Gass (4-6-1)
Oklahoma State,1970,Big 8,11,4,7,0,0.364,7,2,5,0,0.286,Floyd Gass (4-7)
Oklahoma State,1969,Big 8,10,5,5,0,0.5,7,3,4,0,0.429,Floyd Gass (5-5)
Oklahoma State,1968,Big 8,10,3,7,0,0.3,7,2,5,0,0.286,Phil Cutchin (3-7)
Oklahoma State,1967,Big 8,10,4,5,1,0.45,7,3,4,0,0.429,Phil Cutchin (4-5-1)
Oklahoma State,1966,Big 8,10,4,5,1,0.45,7,4,2,1,0.643,Phil Cutchin (4-5-1)
Oklahoma State,1965,Big 8,10,3,7,0,0.3,7,2,5,0,0.286,Phil Cutchin (3-7)
Oklahoma State,1964,Big 8,10,4,6,0,0.4,7,3,4,0,0.429,Phil Cutchin (4-6)
Oklahoma State,1963,Big 8,9,1,8,0,0.111,6,0,6,0,0,Phil Cutchin (1-8)
Oklahoma State,1962,Big 8,10,4,6,0,0.4,7,2,5,0,0.286,Cliff Speegle (4-6)
Oklahoma State,1961,Big 8,10,4,6,0,0.4,7,2,5,0,0.286,Cliff Speegle (4-6)
Oklahoma State,1960,Big 8,10,3,7,0,0.3,7,2,5,0,0.286,Cliff Speegle (3-7)
Oklahoma State,1959,Ind,10,6,4,0,0.6,0,0,0,0,0,Cliff Speegle (6-4)
Oklahoma State,1958,Ind,11,8,3,0,0.727,0,0,0,0,0,Cliff Speegle (8-3)
Oklahoma State,1957,Ind,10,6,3,1,0.65,0,0,0,0,0,Cliff Speegle (6-3-1)
Oklahoma State,1956,MVC,10,3,5,2,0.4,4,2,1,1,0.625,Cliff Speegle (3-5-2)
Oklahoma State,1955,MVC,10,2,8,0,0.2,4,1,3,0,0.25,Cliff Speegle (2-8)
Oklahoma State,1954,MVC,10,5,4,1,0.55,4,2,2,0,0.5,Jennings Whitworth (5-4-1)
Oklahoma State,1953,MVC,10,7,3,0,0.7,4,3,1,0,0.75,Jennings Whitworth (7-3)
Oklahoma State,1952,MVC,10,3,7,0,0.3,4,2,2,0,0.5,Jennings Whitworth (3-7)
Oklahoma State,1951,MVC,10,3,7,0,0.3,5,3,2,0,0.6,Jennings Whitworth (3-7)
Oklahoma State,1950,MVC,11,4,6,1,0.409,4,1,2,1,0.375,Jennings Whitworth (4-6-1)
Oklahoma State,1949,MVC,10,4,4,2,0.5,4,2,1,1,0.625,Jim Lookabaugh (4-4-2)
Oklahoma State,1948,MVC,10,6,4,0,0.6,2,2,0,0,1,Jim Lookabaugh (6-4)
Oklahoma State,1947,MVC,10,3,7,0,0.3,2,0,2,0,0,Jim Lookabaugh (3-7)
Oklahoma State,1946,MVC,11,3,7,1,0.318,2,1,1,0,0.5,Jim Lookabaugh (3-7-1)
Oklahoma State,1945,MVC,9,9,0,0,1,1,1,0,0,1,Jim Lookabaugh (9-0)
Old Dominion,2021,CUSA,13,6,7,0,0.462,8,5,3,0,0.625,Ricky Rahne (6-7)
Old Dominion,2020,CUSA,0,0,0,0,0,0,0,0,0,0,Ricky Rahne (0-0)
Old Dominion,2019,CUSA,12,1,11,0,0.083,8,0,8,0,0,Bobby Wilder (1-11)
Old Dominion,2018,CUSA,12,4,8,0,0.333,8,2,6,0,0.25,Bobby Wilder (4-8)
Old Dominion,2017,CUSA,12,5,7,0,0.417,8,3,5,0,0.375,Bobby Wilder (5-7)
Old Dominion,2016,CUSA,13,10,3,0,0.769,8,7,1,0,0.875,Bobby Wilder (10-3)
Old Dominion,2015,CUSA,12,5,7,0,0.417,8,3,5,0,0.375,Bobby Wilder (5-7)
Old Dominion,2014,CUSA,12,6,6,0,0.5,8,4,4,0,0.5,Bobby Wilder (6-6)
Ole Miss,2021,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Lane Kiffin (10-3)
Ole Miss,2020,SEC,10,5,5,0,0.5,9,4,5,0,0.444,Lane Kiffin (5-5)
Ole Miss,2019,SEC,12,4,8,0,0.333,8,2,6,0,0.25,Matt Luke (4-8)
Ole Miss,2018,SEC,12,5,7,0,0.417,8,1,7,0,0.125,Matt Luke (5-7)
Ole Miss,2017,SEC,12,6,6,0,0.5,8,3,5,0,0.375,Matt Luke (6-6)
Ole Miss,2016,SEC,12,5,7,0,0.417,8,2,6,0,0.25,Hugh Freeze (5-7)
Ole Miss,2015,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Hugh Freeze (10-3)
Ole Miss,2014,SEC,13,9,4,0,0.692,8,5,3,0,0.625,Hugh Freeze (9-4)
Ole Miss,2013,SEC,13,8,5,0,0.615,8,3,5,0,0.375,Hugh Freeze (8-5)
Ole Miss,2012,SEC,13,7,6,0,0.538,8,3,5,0,0.375,Hugh Freeze (7-6)
Ole Miss,2011,SEC,12,2,10,0,0.167,8,0,8,0,0,Houston Nutt (2-10)
Ole Miss,2010,SEC,12,4,8,0,0.333,8,1,7,0,0.125,Houston Nutt (4-8)
Ole Miss,2009,SEC,13,9,4,0,0.692,8,4,4,0,0.5,Houston Nutt (9-4)
Ole Miss,2008,SEC,13,9,4,0,0.692,8,5,3,0,0.625,Houston Nutt (9-4)
Ole Miss,2007,SEC,12,3,9,0,0.25,8,0,8,0,0,Ed Orgeron (3-9)
Ole Miss,2006,SEC,12,4,8,0,0.333,8,2,6,0,0.25,Ed Orgeron (4-8)
Ole Miss,2005,SEC,11,3,8,0,0.273,8,1,7,0,0.125,Ed Orgeron (3-8)
Ole Miss,2004,SEC,11,4,7,0,0.364,8,3,5,0,0.375,David Cutcliffe (4-7)
Ole Miss,2003,SEC,13,10,3,0,0.769,8,7,1,0,0.875,David Cutcliffe (10-3)
Ole Miss,2002,SEC,13,7,6,0,0.538,8,3,5,0,0.375,David Cutcliffe (7-6)
Ole Miss,2001,SEC,11,7,4,0,0.636,8,4,4,0,0.5,David Cutcliffe (7-4)
Ole Miss,2000,SEC,12,7,5,0,0.583,8,4,4,0,0.5,David Cutcliffe (7-5)
Ole Miss,1999,SEC,12,8,4,0,0.667,8,4,4,0,0.5,David Cutcliffe (8-4)
Ole Miss,1998,SEC,12,7,5,0,0.583,8,3,5,0,0.375,"Tommy Tuberville (6-5), David Cutcliffe (1-0)"
Ole Miss,1997,SEC,12,8,4,0,0.667,8,4,4,0,0.5,Tommy Tuberville (8-4)
Ole Miss,1996,SEC,11,5,6,0,0.455,8,2,6,0,0.25,Tommy Tuberville (5-6)
Ole Miss,1995,SEC,11,6,5,0,0.545,8,3,5,0,0.375,Tommy Tuberville (6-5)
Ole Miss,1994,SEC,11,4,7,0,0.364,8,2,6,0,0.25,Joe Lee Dunn (4-7)
Ole Miss,1993,SEC,11,5,6,0,0.455,8,3,5,0,0.375,Billy Brewer (5-6)
Ole Miss,1992,SEC,12,9,3,0,0.75,8,5,3,0,0.625,Billy Brewer (9-3)
Ole Miss,1991,SEC,11,5,6,0,0.455,7,1,6,0,0.143,Billy Brewer (5-6)
Ole Miss,1990,SEC,12,9,3,0,0.75,7,5,2,0,0.714,Billy Brewer (9-3)
Ole Miss,1989,SEC,12,8,4,0,0.667,7,4,3,0,0.571,Billy Brewer (8-4)
Ole Miss,1988,SEC,11,5,6,0,0.455,7,3,4,0,0.429,Billy Brewer (5-6)
Ole Miss,1987,SEC,11,3,8,0,0.273,6,1,5,0,0.167,Billy Brewer (3-8)
Ole Miss,1986,SEC,12,8,3,1,0.708,6,4,2,0,0.667,Billy Brewer (8-3-1)
Ole Miss,1985,SEC,11,4,6,1,0.409,6,2,4,0,0.333,Billy Brewer (4-6-1)
Ole Miss,1984,SEC,11,4,6,1,0.409,6,1,5,0,0.167,Billy Brewer (4-6-1)
Ole Miss,1983,SEC,12,6,6,0,0.5,6,4,2,0,0.667,Billy Brewer (6-6)
